¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19215
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695462
£(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929341
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17595
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442216
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730623
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043896
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4067
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825829
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290831
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809566
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92313
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63325
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01331
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7079
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83779
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59488
(325.79, 7.08, 332.96) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.58151
(325.79, 7.08, 332.96) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.55919
(325.79, 7.08, 332.96) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.54111
(325.79, 7.08, 332.96) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.5014
(325.79, 7.08, 332.96) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.49175
(325.79, 7.08, 332.96) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.48631
(325.79, 7.08, 332.96) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.48506
(325.79, 7.08, 332.96) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.48799
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812514
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01933
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225103
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44675
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68609
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935494
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182568
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449393
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738368
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052286
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425507
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846621
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313919
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835373
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86782
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63361
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01375
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70842
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83845
(325.79, 7.08, 332.96) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.41095
(325.79, 7.08, 332.96) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.38464
(325.79, 7.08, 332.96) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.36256
(325.79, 7.08, 332.96) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.34467
(325.79, 7.08, 332.96) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.3365
(325.79, 7.08, 332.96) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.32696
(325.79, 7.08, 332.96) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.32159
(325.79, 7.08, 332.96) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.32037
(325.79, 7.08, 332.96) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.32331
—(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812598
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012053
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217286
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438299
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676964
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935456
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189602
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456978
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746594
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06175
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444832
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86798
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33766
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86191
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43503
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63415
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01441
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70922
(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83948
(325.79, 7.08, 332.96) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.22148
(325.79, 7.08, 332.96) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.19543
(325.79, 7.08, 332.96) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.17357
(325.79, 7.08, 332.96) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.15587
(325.79, 7.08, 332.96) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.17822
(325.79, 7.08, 332.96) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.16878
(325.79, 7.08, 332.96) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.16346
(325.79, 7.08, 332.96) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.16228
(325.79, 7.08, 332.96) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.16521
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608305
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888269
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186913
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514188
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87432
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272359
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714629
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208698
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592747
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855581
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13522
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44897
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79911
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17578
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49933
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73394
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17046
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64859
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16853
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87835
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72843
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77384
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17231
„(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27274
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66257
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608521
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882061
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180173
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506766
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866136
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263296
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704531
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171662
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547509
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807637
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08439
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37932
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69412
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0466
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40506
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74592
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18831
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66795
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18951
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9249
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7693
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84669
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2384
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40476
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14892
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603276
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875864
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173388
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499338
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857908
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254189
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694373
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121757
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503627
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761206
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03518
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32701
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63846
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9715
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34387
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76396
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2078
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68898
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21239
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96535
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81241
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92229
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33574
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55133
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.91051
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597565
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869661
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166571
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491851
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849632
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245052
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684188
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07271
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461102
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716203
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987468
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27635
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58456
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91403
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32759
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75701
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22276
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71181
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24291
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00566
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85777
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99477
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44384
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70282
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.44801
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591845
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863359
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159734
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484329
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841374
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235861
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024542
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4199
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672616
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941275
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2273
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53241
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86688
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31262
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74088
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20528
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71055
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.286
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04792
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90543
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0585
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55556
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85938
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.05114
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586078
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857102
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152841
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476807
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833066
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226644
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60565
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977139
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379995
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63043
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896547
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17984
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48199
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85604
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29901
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72617
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18938
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69324
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31245
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08802
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95542
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12487
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66668
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02112
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.76647
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580282
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850775
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145957
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469195
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824736
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217429
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563019
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930647
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333115
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589567
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853306
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.134
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4332
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84629
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28669
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7129
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17498
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67786
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34058
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11957
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99832
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19393
