¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(438.84, 14.84, 253.88) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 14.33513
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39285
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.649
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9193
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929457
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119903
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322581
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538647
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769425
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021282
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352011
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510059
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618218
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730879
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848284
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970677
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09827
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2314
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370312
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51537
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02518
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4816
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9034
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29469
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5463
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81172
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09205
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927577
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117903
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320457
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536386
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767008
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013786
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328911
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49125
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598875
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710967
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82777
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949505
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07646
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208877
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347054
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491334
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691418
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23796
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63962
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07633
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44734
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7081
·(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9834
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92605
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116301
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318744
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534571
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76506
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011715
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306252
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473721
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580829
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692395
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808634
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929796
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056125
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187894
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325397
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468959
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618894
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918976
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38973
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80542
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25806
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60832
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8788
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924897
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115065
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317449
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533191
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763586
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010139
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284024
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457461
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564106
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675171
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790903
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911505
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037253
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16843
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305305
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448185
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597438
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753415
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15271
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54897
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97967
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44934
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77814
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05905
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935486
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12308
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322557
¶(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535044
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762571
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009056
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273384
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442456
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548663
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659269
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77452
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894635
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019871
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150474
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286763
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429052
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577645
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732939
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895306
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3059
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7163
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16302
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65097
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95748
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949374
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137794
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3382
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551678
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779526
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023167
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28424
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445248
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548418
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655849
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767746
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884308
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005816
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134026
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269774
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411503
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559498
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714183
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87589
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05735
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46688
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89239
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35628
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85977
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963707
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152986
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354334
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568849
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797811
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042702
¸(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305149
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464314
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575397
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683607
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796304
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913737
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036134
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163745
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296847
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435755
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580753
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732208
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89049
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05601
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33968
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70916
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10827
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56029
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978458
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168625
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37094
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586533
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816685
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062847
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326703
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472986
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603803
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712836
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826384
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944712
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068047
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19666
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330796
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470798
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616965
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769634
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929208
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09832
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38434
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75713
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15992
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59642
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993639
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184745
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38807
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604743
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836101
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083598
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348933
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482756
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61907
´(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74353
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857997
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977276
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101589
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231258
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366499
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507649
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655032
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809007
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969934
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16277
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43108
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80734
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21402
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65485
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002816
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201329
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405677
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623501
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8561
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104967
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36286
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493675
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630386
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773294
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891162
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011443
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136825
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267575
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403991
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546351
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695019
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850329
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0127
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22976
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49919
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85982
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27056
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71599
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006676
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218385
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423811
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64279
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87669
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126966
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37449
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505733
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642874
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78624
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925914
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047254
