¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿(379.41, 15.55, 297.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87662
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2258
Ñ(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19826
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23832
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.44998
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71723
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.304
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16145
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38817
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.973563
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.383979
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.860962
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.372766
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.960598
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62082
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37601
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20971
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17807
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21708
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42192
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68593
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28566
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13932
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36763
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.970592
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.380678
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.85599
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.367179
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.953178
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61103
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36293
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19619
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16087
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19836
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39417
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65414
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26679
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11656
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31055
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.967248
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.376962
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.850561
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.361077
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.945211
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60059
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34899
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18232
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14286
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17908
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18701
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62178
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24651
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08665
ÿ(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14257
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.963538
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.372838
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.84468
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.35447
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.936709
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58951
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33431
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16774
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12406
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15924
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15627
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58894
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21663
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0443
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94513
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.68802
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.29519
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959456
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368302
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.838346
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.347351
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.927667
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57779
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32083
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15246
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10447
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13883
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12494
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5658
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19284
(379.41, 15.64, 297.01) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.73708
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75062
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37106
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.71497
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.61289
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.51534
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.42225
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.33351
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.24901
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.16866
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.09239
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.26852
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.90749
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.955008
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.36336
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.831567
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.339732
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.918094
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56492
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30663
Ñ(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13648
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0841
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88217
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10348
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54528
(379.41, 15.64, 297.01) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.76559
(379.41, 15.64, 297.01) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.63178
(379.41, 15.64, 297.01) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.53544
(379.41, 15.64, 297.01) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.10085
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.68644
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.58466
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.48742
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.74124
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.86249
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.98894
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.12075
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.25809
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.2449
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.55011
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.82987
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 19.88926
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.950191
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.358015
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.824336
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.331614
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.907994
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55083
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2917
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11982
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06296
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86453
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08273
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52223
(379.41, 15.64, 297.01) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.71767
(379.41, 15.64, 297.01) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.58461
(379.41, 15.64, 297.01) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.54898
(379.41, 15.64, 297.01) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.8795
(379.41, 15.64, 297.01) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.22842
(379.41, 15.64, 297.01) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.59721
(379.41, 15.64, 297.01) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 16.60961
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.90546
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.60839
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 19.3727
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.20659
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.51849
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.22432
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.88905
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 21.08562
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 21.29013
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.945016
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.352264
Ğ(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.816671
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.323002
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.897377
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53602
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27607
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10248
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80073
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84624
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06128
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49664
(379.41, 15.64, 297.01) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.67316
(379.41, 15.64, 297.01) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.54079
(379.41, 15.64, 297.01) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.60143
(379.41, 15.64, 297.01) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.89592
(379.41, 15.64, 297.01) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.24566
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.08153
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.24344
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.41191
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.5872
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.76965
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.95956
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.1573
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.20676
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 22.21917
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 22.13487
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 22.05549
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.93948
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.346117
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.808566
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.313899
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.886238
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52158
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25975
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08447
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77295
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.65219
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.76338
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.87912
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.99959
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.12493
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.25535
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.39103
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.53218
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.67901
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.88535
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.10306
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.33028
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.56752
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.81534
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.07437
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.19219
Ğ(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 22.19775
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 22.11361
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 22.03439
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.933586
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.339571
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.800027
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.30431
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.874591
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50834
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24274
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77034
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74427
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.51379
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.45294
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.61021
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.77391
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.94435
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.12184
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.30674
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.49941
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.70024
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.90966
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.12813
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.35613
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.5942
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.8429
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.10286
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.1806
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 22.18069
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 22.09668
(379.41, 15.64, 297.01) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 22.01758
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.927338
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.332633
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.789773
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.29424
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.862443
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49452
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22504
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74254
(379.41, 15.64, 297.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71196
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.54675
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.47454
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.63238
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.79667
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.96774
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.14589
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.33147
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.52486
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.72645
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.02855
(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.41314
Ó(379.41, 15.64, 297.01) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.8211
