¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37755
(401.67, 14.14, 245.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.168362
(401.67, 14.14, 245.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.577014
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32686
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09924
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96866
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86694
(401.67, 14.14, 245.99) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.93565
(401.67, 14.14, 245.99) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.66865
(401.67, 14.14, 245.99) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.64888
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05006
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31027
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1914
(401.67, 14.14, 245.99) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.69275
(401.67, 14.14, 245.99) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.68683
(401.67, 14.14, 245.99) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.68495
(401.67, 14.14, 245.99) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.6871
(401.67, 14.14, 245.99) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.69329
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026656
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250194
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492238
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755225
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041794
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355269
(401.67, 14.14, 245.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.432374
(401.67, 14.14, 245.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.359298
(401.67, 14.14, 245.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.270241
(401.67, 14.14, 245.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.24544
(401.67, 14.14, 245.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.22221
(401.67, 14.14, 245.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.200528
(401.67, 14.14, 245.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.609317
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35085
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12588
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99933
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90515
(401.67, 14.14, 245.99) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 11.4745
(401.67, 14.14, 245.99) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 11.15153
’ (401.67, 14.14, 245.99) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 11.13058
(401.67, 14.14, 245.99) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 12.52905
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32221
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20549
(401.67, 14.14, 245.99) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 21.38991
(401.67, 14.14, 245.99) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 21.36436
(401.67, 14.14, 245.99) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 21.34303
(401.67, 14.14, 245.99) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 21.32589
(401.67, 14.14, 245.99) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 21.31293
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031449
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255381
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497896
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.557465
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.535208
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.515127
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.496339
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.478842
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.462597
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.447613
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.433866
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.42141
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.410168
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.400152
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.391381
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.383901
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.377665
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.372734
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.369151
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.366948
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.366237
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.369405
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22252
(401.67, 14.14, 245.99) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 22.49554
(401.67, 14.14, 245.99) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 22.46762
(401.67, 14.14, 245.99) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 22.44414
(401.67, 14.14, 245.99) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 22.42508
(401.67, 14.14, 245.99) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 22.41042
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036351
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.515249
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.448634
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.419182
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.396507
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.375072
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.35484
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.335825
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.31799
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.301286
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.285738
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.271307
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.257987
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.245773
› (401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.234621
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.224555
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.215546
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.207598
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.200687
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.194819
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.189971
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.187768
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.205009
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.253367
(401.67, 14.14, 245.99) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 23.69591
(401.67, 14.14, 245.99) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 23.66992
(401.67, 14.14, 245.99) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 23.64859
(401.67, 14.14, 245.99) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 23.63191
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.511299
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.420792
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.375339
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.350043
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.32722
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.305607
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.285219
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.266
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.247955
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.231046
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.215269
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.200585
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.187009
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.174515
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.163083
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.152712
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.143386
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.1351
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.127838
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.121592
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.116365
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.1139
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.126455
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.159027
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.221933
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.440608
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.371439
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.332825
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.308426
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.285525
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.263845
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.243355
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.224038
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.205891
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.188872
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.172975
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.158172
Ÿ (401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.144466
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.131832
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.120248
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.109722
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.100229
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.091765
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.08433
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.077898
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.072474
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.069916
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.080672
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.108026
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.157595
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.248839
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.406892
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.345136
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.309449
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.285175
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.262177
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.240396
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.219808
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.200397
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.182144
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.165014
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.149013
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.134097
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.120272
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.10751
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.095813
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.085152
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.075533
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.066933
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.059352
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.052774
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.047201
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.044584
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.054521
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.079565
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.123903
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.199834
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.395593
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.336023
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.301247
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.276869
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.253737
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.231822
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.21111
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.191563
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.17317
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.155915
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.139773
 (401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.124725
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.110775
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.097879
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.086048
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.075259
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.065495
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.056763
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.04904
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.042327
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.036613
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.033953
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.043563
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.067741
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.110241
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.181422
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.340757
(401.67, 14.14, 245.99) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 24.27183
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.403663
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.342538
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.307097
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.282525
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.259197
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.237097
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.216187
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.196463
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.177894
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.16046
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.144143
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.12893
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.114798
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.101744
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.089755
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.078794
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.068879
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.059987
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.052111
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.045247
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.03938
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.036649
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.046334
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.070725
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.113672
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.185995
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.356189
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.433198
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.365795
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.32783
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.302868
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.27926
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.256876
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.235701
 (401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.215719
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.196898
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.179213
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.162669
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.147217
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.132867
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.119593
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.107375
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.09622
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.086099
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.077015
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.068942
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.061891
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.055839
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.053015
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.063198
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.088978
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.134919
(401.67, 14.14, 245.99) (388.31, 7.91, 259.52) (0.81, 2.16, 0.81) Human 5.215178
