¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(379.30, 15.29, 299.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.50909
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89386
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65067
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36313
(379.34, 15.33, 299.47) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 12.76821
(379.34, 15.33, 299.47) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 12.92196
(379.34, 15.33, 299.47) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 13.02831
(379.34, 15.33, 299.47) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 13.01113
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36642
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09451
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.64312
(379.34, 15.33, 299.47) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 12.77991
(379.34, 15.33, 299.47) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 12.74069
(379.34, 15.33, 299.47) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 12.96173
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.53427
Ô(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.51939
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.50834
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.50109
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629708
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961174
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324427
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734752
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192893
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703732
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28143
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95095
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71622
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40105
(379.34, 15.33, 299.47) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 12.84623
(379.34, 15.33, 299.47) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 13.0021
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1655
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8162
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49088
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21706
(379.34, 15.33, 299.47) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 12.6242
(379.34, 15.33, 299.47) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 12.45284
(379.34, 15.33, 299.47) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 12.59009
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.67003
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.64045
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.6255
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.6144
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.60713
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650747
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984146
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349685
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762047
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223204
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737653
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33174
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00827
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77749
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43937
(379.34, 15.33, 299.47) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 12.92718
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55838
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25521
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93463
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60322
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36073
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.86161
(379.34, 15.33, 299.47) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 12.54433
(379.34, 15.33, 299.47) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 12.5019
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.78138
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.76248
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.74745
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.73629
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.72899
à(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.71473
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.71512
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.71936
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.72745
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671745
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007114
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374983
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789283
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253517
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.445371
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.976779
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06577
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81211
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47811
(379.34, 15.33, 299.47) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 13.01116
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64112
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34872
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04015
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.561845
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.350773
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.403277
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.94771
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.92084
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.89791
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.87891
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.8638
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.85259
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.84526
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.83093
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.83134
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.83562
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.84377
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69276
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030136
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400253
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816431
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285137
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.444569
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.577532
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12343
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8471
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51732
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08051
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72569
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49454
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14855
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.556357
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.345405
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.404237
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.06982
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.0428
Û(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.01974
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.00063
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.98545
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.97419
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.96683
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.95243
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.95285
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.95717
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713792
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053199
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425541
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843516
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.319041
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.444991
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.576286
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.782162
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88245
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55691
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15867
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84245
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59978
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25995
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96891
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8168
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.22859
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.19739
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.1702
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.14702
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.12781
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.11254
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.10122
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.09383
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.07935
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.0798
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.08416
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734734
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076148
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450839
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874695
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.32064
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.446641
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.577987
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.791781
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91818
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59696
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24882
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97899
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7051
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37434
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11354
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97764
î(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.36196
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.33057
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.30322
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.2799
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.26058
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.24523
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.23385
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.22643
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.21187
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.21234
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.21674
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755714
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099176
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476157
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910286
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.323428
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.449516
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.633584
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29725
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95431
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63745
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37398
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1188
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81304
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49185
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.551057
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.340219
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.415271
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.46954
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.44202
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41856
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.39912
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.38368
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.37224
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.36478
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.35014
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.35063
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.35508
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776694
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122112
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507459
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945826
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.327408
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.479205
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 10.03819
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.86276
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.84449
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.82839
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.81444
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.80263
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.79295
ü(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.485688
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.553002
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.342124
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.421676
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.77619
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.77915
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.3593
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.54358
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.52806
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.51656
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.50906
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.49434
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.49484
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.49934
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797588
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145925
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540284
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981384
(379.34, 15.33, 299.47) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 9.332581
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04858
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.47553
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.44015
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.40703
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.37613
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.34743
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.32089
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.29649
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.2742
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.25401
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.23588
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.21981
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.20577
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.19376
(379.34, 15.33, 299.47) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.39654
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.69418
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.67856
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.66699
(379.34, 15.33, 299.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.65947
