¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(425.64, 14.83, 253.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725707
(425.81, 14.89, 252.98) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.93849
(425.81, 14.89, 252.98) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 19.19513
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.527789
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.725784
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.93968
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171463
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423341
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698037
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989501
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304653
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651102
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0337
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459747
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942925
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486631
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10276
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78219
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.86117
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.8251
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.79136
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.75992
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.73075
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.70381
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.67909
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.65656
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.63619
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 11.03183
(425.81, 14.89, 252.98) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.53647
(425.81, 14.89, 252.98) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.98487
(425.81, 14.89, 252.98) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 19.03584
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522744
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.720355
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.933839
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165097
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416436
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690475
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980425
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294702
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640164
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021606
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449821
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931814
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474067
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08848
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7698
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.60638
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.57152
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.53893
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.50858
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.48044
ç(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.45449
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.43069
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.40903
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.38948
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 11.00331
(425.81, 14.89, 252.98) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.90541
(425.81, 14.89, 252.98) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.98987
(425.81, 14.89, 252.98) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.9806
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.517802
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.715029
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928049
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158846
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409632
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683083
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971579
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285012
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629483
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010046
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440202
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921015
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461917
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07469
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.48001
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.44873
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.41965
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.39276
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.36802
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.34541
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.32491
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.30649
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.29015
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.27585
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.97673
(425.81, 14.89, 252.98) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.65682
(425.81, 14.89, 252.98) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.24361
(425.81, 14.89, 252.98) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.234
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.512986
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709805
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.922427
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152755
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403005
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67582
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962949
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275545
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619071
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001679
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430867
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910573
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450101
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06129
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.57491
é(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.54325
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.51382
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.4866
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.46155
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.43865
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.41788
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.39921
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.38264
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.36813
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.95208
(425.81, 14.89, 252.98) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.41839
(425.81, 14.89, 252.98) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.76641
(425.81, 14.89, 252.98) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.4983
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.508254
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.704729
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91693
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146803
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396513
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66873
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954589
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266364
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608972
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993598
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421871
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900499
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438763
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04835
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73601
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.64161
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.61182
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.58425
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.55888
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.53567
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.51462
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.49569
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.47887
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.46414
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.92931
(425.81, 14.89, 252.98) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.18962
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.503642
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699765
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911575
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140959
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390176
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661834
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946421
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257444
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601096
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985764
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413153
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890739
ç(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427755
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03589
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72583
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.74396
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.71378
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.68585
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.66014
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.63662
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.61527
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.59607
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.57899
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.56403
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.90843
(425.81, 14.89, 252.98) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.31541
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.499142
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694904
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906308
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135272
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383992
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654971
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938489
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248751
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594287
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978239
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404786
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881338
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417121
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02383
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71624
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.85045
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.81987
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.79156
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.7655
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.74165
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.71999
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.7005
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.68315
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.66794
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.88942
(425.81, 14.89, 252.98) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.49368
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.494735
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690175
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901216
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129719
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377957
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647921
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930814
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24098
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587742
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970972
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.33672
ö(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.307739
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.280566
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.255177
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.231541
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.209636
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.18944
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.170931
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.154092
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.138906
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.125359
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.113433
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.103123
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.77605
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.87225
(425.81, 14.89, 252.98) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.77807
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.490443
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685545
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8962
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124318
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372077
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641082
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923352
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235229
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581414
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963957
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.336417
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.307438
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.280266
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.254877
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.231241
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.209338
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.189141
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.170634
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.153796
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.138611
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.125064
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.113141
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.102829
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.88852
(425.81, 14.89, 252.98) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.87495
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.48627
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.681041
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891345
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119036
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366332
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634453
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91613
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229731
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575341
(425.81, 14.89, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957232
(425.81, 14.89, 252.98) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.337755
