¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡ (414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.190057
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.846695
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.829073
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.812688
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.797521
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.783557
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.017103
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.579531
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.799811
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.43726
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.430955
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.425913
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.42213
…!(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.419602
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.418327
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.418304
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.419532
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.422014
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.425749
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.430745
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.437004
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.444532
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.234691
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.246003
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.258769
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.273001
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.288712
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.305918
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.853639
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.834783
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.817175
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.800803
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.785647
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.771693
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.055181
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.625256
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.710807
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.388376
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.382016
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.37691
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.373057
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.370447
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.369081
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.368958
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.370077
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.372436
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.376043
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.380899
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.387006
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.394376
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.285334
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.00738
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.309346
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.323559
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.40722
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.51342
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.842849
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.824007
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.806415
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.790055
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.774908
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.760962
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.092994
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.631911
ƒ!(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.625327
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.341415
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.335005
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.329843
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.32592
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.323234
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.321783
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.321564
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.322577
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.324825
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.328308
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.333031
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.338997
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.346212
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.948734
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.241427
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.253956
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.555831
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.630419
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.743095
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.833188
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.814361
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.79678
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.780431
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.765294
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.751353
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.130518
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.605507
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.594158
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.29632
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.289865
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.284646
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.28066
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.277902
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.276369
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.276061
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.276976
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.279115
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.282482
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.287078
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.292908
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.299979
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.177568
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.18846
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.200792
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.75743
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.869089
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.988903
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.824646
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.805831
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.788262
ƒ!(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.771922
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.756793
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.742859
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.167725
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.586648
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.260769
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.253034
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.246535
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.241264
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.237219
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.234393
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.232783
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.232389
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.233209
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.235248
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.238503
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.24298
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.248682
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.517287
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.126923
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.137638
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.149781
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.194169
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.124836
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.451517
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.817216
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.798413
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.780854
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.764522
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.749399
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.73547
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.204587
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.569136
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.219272
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.211504
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.204965
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.199646
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.195542
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.192652
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.190971
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.190496
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.191229
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.19317
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.19632
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.200683
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.206262
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.472957
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.07835
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.088895
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.10086
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.144847
‚!(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.383352
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.478353
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.810891
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.792097
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.774547
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.758221
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.743104
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.733091
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.241076
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.55295
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.179477
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.17168
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.165102
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.159738
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.155582
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.15263
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.150881
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.150331
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.15098
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.152828
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.155878
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.160134
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.165597
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.627673
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.031788
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.042173
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.053964
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.09757
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.112277
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.782915
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.805665
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.786879
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.769336
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.753016
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.737904
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.763411
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.277166
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.538079
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.14134
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.133513
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.126902
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.121495
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.117289
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.114281
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.112466
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.111844
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.112413
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.114175
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.11713
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.121284
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.126637
…!(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.255421
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.263347
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.997412
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.039184
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.052279
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.066805
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.082772
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.801534
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.782753
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.765215
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.748901
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.733793
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.793342
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.312826
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.539218
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.104814
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.096962
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.090316
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.08487
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.080617
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.077556
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.075681
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.07499
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.075484
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.077164
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.080029
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.084085
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.089333
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.217259
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.225064
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.954558
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.995991
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.008923
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.023273
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.039057
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.798492
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.779716
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.762183
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.745871
(415.07, 12.79, 330.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.730766
