¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(350.96, 7.14, 358.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34572
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88538
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2186
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11937
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.512511
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.69808
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059041
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.462658
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.916866
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.431699
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.02003
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.698655
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48413
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4043
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55096
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03433
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7685
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11217
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20942
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.506106
—(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692564
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052884
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.455747
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.909055
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.422803
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.00981
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.686795
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47473
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39314
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52362
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00054
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65184
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00841
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49579
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.500607
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686739
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046386
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448451
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.900811
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.413415
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.999029
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.674287
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46131
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3811
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49512
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9654
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55116
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95471
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34379
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49601
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68061
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039548
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.440776
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.892139
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.403542
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.98769
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.661135
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44588
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36819
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46549
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9443
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51704
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20325
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21114
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493094
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674503
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.032561
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.432745
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.883046
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.393189
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.975801
¡(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.647353
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42971
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35258
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43478
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92382
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48228
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45829
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07838
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492966
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675438
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.026568
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426022
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.875257
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.384083
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.965073
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.634596
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41439
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33392
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40299
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90164
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44676
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4789
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94559
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493731
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679737
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.02319
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.418924
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.867241
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.374961
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.954603
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.62246
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40016
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31702
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37013
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87778
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42626
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48321
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81287
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495392
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.683787
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027689
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.411458
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.858809
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.365366
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.943594
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.6097
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3852
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29925
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33629
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85233
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42436
¡(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48709
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79524
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497946
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687588
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031911
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.41514
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849963
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.355301
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.932046
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.596319
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36952
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28064
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31234
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82521
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42123
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51579
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72788
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.501398
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691137
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035856
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.419545
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849116
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.344778
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.919971
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.582334
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35314
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26118
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28925
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7965
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41682
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54218
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59374
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505749
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694438
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039522
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.423639
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.853717
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338417
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.907375
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.567745
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33605
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2409
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26488
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76623
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41123
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56622
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46197
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511003
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697482
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.042905
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427421
š(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.857968
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.343225
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.894262
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.552563
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31827
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21981
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23928
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73189
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38054
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5879
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33252
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51716
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.700273
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046005
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.430885
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.861863
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.347635
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.899245
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.536799
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29982
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19792
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21243
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68397
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32258
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60598
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20534
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.524226
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70281
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.048823
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.434033
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.865403
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.351644
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.903817
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.536165
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2807
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17525
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18434
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63502
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26373
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54875
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10165
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532204
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705088
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051355
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.436862
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.868582
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.355244
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.907928
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.540895
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27285
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15181
¤(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15506
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58508
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.209
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5172
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07624
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541101
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707108
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.053599
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.43937
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.871403
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.358437
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.91157
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.545092
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27774
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13455
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12462
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53405
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16347
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50886
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05173
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550923
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708869
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.055558
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.441559
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873863
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.361224
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.91475
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.548752
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28199
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13957
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09304
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48212
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11662
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49663
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0105
