¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
È(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76112
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.496579
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.490116
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.484737
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.480435
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.477207
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.475049
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605618
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01112
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53745
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712595
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896278
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08904
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80097
ß(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02037
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25051
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49212
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74599
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01537
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34727
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69928
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14039
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73402
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34493
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04008
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.90399
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.91106
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.545187
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.536598
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.529112
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.522721
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.517418
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.513201
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.510063
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.508001
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585601
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958099
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455046
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626934
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807123
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996177
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19469
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95917
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18685
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4258
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67686
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94085
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25185
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59866
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04265
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62791
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26715
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92722
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.69026
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.69726
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.578985
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.570459
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.563043
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.556728
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.55151
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.547379
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.544337
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.542377
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548462
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936846
Ô(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375332
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544086
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720941
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906407
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10112
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78888
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12573
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36221
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61056
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87166
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15992
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50183
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94868
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52587
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15605
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83336
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.48485
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.49179
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.61421
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.605752
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.598411
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.592176
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.587045
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.58301
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.580068
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.578216
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49504
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916176
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298212
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463957
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637583
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819662
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01073
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21143
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90977
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27169
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.547
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80538
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07722
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4087
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85826
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42784
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04931
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7299
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.28748
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.29436
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.650903
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.642518
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.635256
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.629108
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.624068
Ó(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.620133
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.617298
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.615559
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443397
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547743
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223619
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386433
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557011
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735811
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92345
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12041
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32745
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03647
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40831
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74192
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01097
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31917
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77142
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33366
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94683
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61798
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.09786
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.10469
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.689104
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.680798
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.67362
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.667562
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.662622
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.658792
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.656069
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.654451
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393462
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49625
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151439
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311492
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479126
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654814
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839096
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03254
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23578
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80134
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1693
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55171
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94764
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23308
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68795
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24324
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84849
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51064
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.91574
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.92251
Ù(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.72886
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.720636
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.713547
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.707588
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.702751
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.699033
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.696429
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.694937
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.781968
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446521
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552114
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226014
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403826
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576517
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757648
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947671
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14728
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35715
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94108
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30877
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70237
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12461
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60783
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15648
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75418
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40776
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.74086
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.74758
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.770216
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.762079
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.755086
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.749229
(391.71, 14.77, 307.29) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.744504
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022647
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110919
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202866
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298643
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398469
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502534
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611139
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284167
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500903
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67892
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865712
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06188
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26805
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34214
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07694
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45536
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86084
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52422
½(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07323
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66377
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30918
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.57301
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.57967
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079206
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287697
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538581
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817499
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897847
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981434
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068521
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159224
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253676
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352107
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454759
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56176
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124509
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345344
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570433
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786626
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979442
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18206
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39515
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67517
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21974
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60957
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02773
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99348
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57719
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2148
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.41194
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.41856
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074282
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282444
(391.71, 14.77, 307.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523948
