¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î(337.68, 7.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901887
Ã(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.112758
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.253836
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.746185
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31479
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92884
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57697
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28528
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11004
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84853
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.67822
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06241
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71806
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39609
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40232
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129753
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354612
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584028
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845816
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131576
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443707
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786016
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112671
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462889
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869194
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.005881
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.262531
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.755859
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31185
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96361
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62092
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33487
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16657
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94401
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78566
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98915
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64553
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14285
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11902
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15954
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123564
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350442
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5808
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843063
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128576
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44041
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782396
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118425
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46918
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87858
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.925853
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.271205
¿(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.766105
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31828
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99938
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6612
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38593
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21017
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04245
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89654
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9188
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57648
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05917
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84734
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68691
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117432
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34385
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578382
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84044
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125698
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437285
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778952
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124534
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476828
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.817822
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.848624
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.276483
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.776919
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33039
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0095
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70265
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43847
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26293
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14394
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3115
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85124
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51084
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98959
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58668
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47712
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111429
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337348
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576081
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837924
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122928
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434265
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775666
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486038
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.713815
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.826243
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.282693
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.788309
Ì(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34313
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00767
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74527
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4925
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32449
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24856
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32122
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84707
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44852
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92356
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43038
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27542
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98773
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105498
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330928
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573849
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835507
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120312
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431433
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772507
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137847
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495564
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.61391
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.832268
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.289376
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.800272
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35652
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00636
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78908
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54807
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38783
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35638
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34617
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86005
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38952
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86109
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36402
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07021
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77837
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099663
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32462
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568126
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832533
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117801
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428681
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769523
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144754
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505415
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.54492
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.838716
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.29653
Ì(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.80794
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37056
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00556
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81226
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60518
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45297
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42604
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39308
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90595
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36665
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80622
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30137
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83494
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57715
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31754
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093915
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318395
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561404
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825232
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112575
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426069
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766654
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141632
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.454607
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.477804
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.845591
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.304156
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.815705
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38525
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01437
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81193
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65931
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51995
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5032
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44265
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95897
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39045
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8314
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30013
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7993
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38377
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10851
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088269
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312287
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554787
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818028
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104727
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418131
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762044
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13867
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.350642
Ì(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.437816
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.852889
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.312256
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.823991
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40059
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03166
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81218
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71333
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5888
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01062
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49501
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01493
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42237
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85962
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32999
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83093
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19987
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90392
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67864
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082682
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30626
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54827
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810949
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097003
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409675
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752756
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13076
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.238419
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.436389
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.860615
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.320827
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.833489
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41158
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0497
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81303
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75016
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65955
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06228
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55017
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05593
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45754
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89098
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36312
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86603
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20577
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70352
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46161
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077222
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300343
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541863
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803975
