¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
š(432.95, 14.55, 322.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66632
(433.54, 14.69, 321.12) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.586613
(433.54, 14.69, 321.12) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.577776
(433.54, 14.69, 321.12) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.570624
(433.54, 14.69, 321.12) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.565155
(433.54, 14.69, 321.12) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.561358
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883771
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099157
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334687
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590495
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869234
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177592
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523225
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905477
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323284
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773596
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277371
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844522
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48777
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2225
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 11.06436
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 11.03542
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 11.00877
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.98439
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.96225
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.94232
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.92459
(433.54, 14.69, 321.12) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.94176
(433.54, 14.69, 321.12) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.928791
(433.54, 14.69, 321.12) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.917599
ä(433.54, 14.69, 321.12) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.908168
(433.54, 14.69, 321.12) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.900489
(433.54, 14.69, 321.12) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.894555
(433.54, 14.69, 321.12) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.890364
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884621
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102016
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337796
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593871
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872914
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180467
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5264
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90899
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324964
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775496
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279489
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84695
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49077
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24186
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 11.03528
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 11.00643
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.97986
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.95556
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.93349
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.91363
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.89596
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.88047
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.86714
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 11.85467
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88696
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104938
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340988
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597339
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87669
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183441
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529642
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912576
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326844
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777581
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281822
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84956
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49984
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25229
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 11.00849
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.97973
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.95325
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.92901
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.90701
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.88722
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.86961
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.85417
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.84088
á(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 11.82209
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889742
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107935
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344251
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60089
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880565
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186454
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533028
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916302
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328848
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77985
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284372
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852444
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50914
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26299
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.98399
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.9553
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.92889
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.90473
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.88279
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.86305
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.84549
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.8301
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.81686
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 11.79099
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.892608
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111086
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347611
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604538
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88458
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190823
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536431
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920094
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331055
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782307
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287128
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860024
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51871
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27402
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.96174
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.93312
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.90678
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.88267
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.86079
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.8411
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.82359
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.80824
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.79504
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 11.76135
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.895561
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114241
á(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351048
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608274
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888645
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195328
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539955
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923991
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33344
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784963
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290105
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868643
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52853
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28534
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.94172
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.91317
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.88688
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.86283
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.841
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.82136
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.80389
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.78858
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.77541
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 11.73316
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.898591
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117514
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354586
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612148
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89284
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199895
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543552
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927995
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336003
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787821
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293303
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877454
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53858
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29691
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.92391
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.89542
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.86918
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.84518
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.82339
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.80379
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.78637
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.77109
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.75795
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 11.70641
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901683
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120819
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358212
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616075
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897142
Î(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20464
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547236
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932047
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338722
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790844
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296724
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886525
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5489
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30885
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.9083
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.87985
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.85366
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.82971
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.80796
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.7884
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.771
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.75575
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.74264
(433.54, 14.69, 321.12) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 11.68107
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904843
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124258
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361933
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620117
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901552
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20944
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550995
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934935
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341636
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794084
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300837
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895784
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55949
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32101
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11176
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9324
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87706
(433.54, 14.69, 321.12) (447.84, 7.33, 299.17) (0.88, 0.72, 4.02) Tools 14.32916
(433.54, 14.69, 321.12) (447.84, 7.33, 299.17) (0.88, 0.72, 4.02) Tools 14.22376
(433.54, 14.69, 321.12) (447.84, 7.33, 299.17) (0.88, 0.72, 4.02) Tools 14.19901
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35977
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908043
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127756
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365734
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624254
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906047
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214358
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55483
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937696
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344692
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797487
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306787
Ê(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905286
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57034
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33352
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15643
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95162
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90988
(433.54, 14.69, 321.12) (447.84, 7.33, 299.17) (0.88, 0.72, 4.02) Tools 14.42456
(433.54, 14.69, 321.12) (447.84, 7.33, 299.17) (0.88, 0.72, 4.02) Tools 14.31412
(433.54, 14.69, 321.12) (447.84, 7.33, 299.17) (0.88, 0.72, 4.02) Tools 14.28917
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02851
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911387
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13135
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369604
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628472
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910665
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219412
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558769
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940651
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34793
(433.54, 14.69, 321.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801113
