¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(419.86, 14.40, 316.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82689
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77708
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55272
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38554
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16038
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667132
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034941
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441561
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893349
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389165
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925243
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52851
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25837
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10509
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12904
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29216
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5668
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64494
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81256
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71611
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48649
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32712
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87164
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196697
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035583
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442291
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894177
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397011
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934073
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54455
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28027
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12888
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14643
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31097
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61184
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6371
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81024
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65754
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49696
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43283
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17328
Ï(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196229
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035963
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442712
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894635
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399594
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942631
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56318
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30168
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15371
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16148
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32887
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61101
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68368
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.34804
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.31302
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.28176
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.25431
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.23023
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.20948
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.2047
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195512
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036059
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442821
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894766
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399784
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95085
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58138
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32256
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17798
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1758
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34587
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.31736
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.12986
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.09463
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.06745
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.04331
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.02222
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.00413
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 14.98901
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 14.98317
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.08776
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.194554
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.541828
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442655
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894563
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399529
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958778
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5991
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34292
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19027
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18931
Ï(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36199
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.23962
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.08902
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.05626
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.03062
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.00798
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 14.98838
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 14.97174
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 14.95809
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 14.95301
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.04639
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.19335
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.540498
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442128
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893979
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398924
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.96635
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60959
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34357
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18921
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20208
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37714
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83458
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.17388
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.13881
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.11496
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.09419
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.07638
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.06162
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.04987
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.04706
(419.69, 14.37, 316.22) (392.23, 8.46, 300.99) (0.81, 2.16, 0.81) Human 15.19143
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191899
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.538899
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.922694
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893097
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397911
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965492
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60828
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34208
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18747
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21163
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39137
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86213
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25283
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64929
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33032
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06451
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85813
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85128
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190207
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.537029
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.920498
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89183
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396499
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963927
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60648
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34001
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18509
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21495
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40471
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88841
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63108
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64986
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58282
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33629
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18691
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16063
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.188274
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.534893
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.918006
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890254
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39473
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961922
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6042
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33739
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18688
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21734
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41709
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91334
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65722
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63606
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84414
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62154
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54146
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54795
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186097
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.532178
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.915215
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.341543
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392546
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959485
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60142
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33418
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18814
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2188
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43471
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9044
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66357
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62138
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11465
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95996
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88849
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69084
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183677
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.529039
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.912125
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338097
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389986
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956609
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59814
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33041
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18857
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21931
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43457
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88452
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66209
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60584
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37468
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06416
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80423
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92665
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.181019
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.525905
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.90874
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.334321
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.810139
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953266
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59436
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32613
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18824
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21501
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41723
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86343
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63593
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58948
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26594
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98885
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72364
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18748
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.178119
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522589
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.905059
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.330216
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.805548
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949531
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59013
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32123
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.187
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19963
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39882
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84109
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6083
‚(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59352
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13685
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89949
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64661
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45391
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174983
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.519009
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.901088
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.325785
(419.69, 14.37, 316.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.800591
