¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ù(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237527
ä(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.17664
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.712828
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.865962
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.030574
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.207762
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.39898
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.607543
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.8391
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.091843
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.368751
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671597
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006364
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905753
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339689
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825871
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37351
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966235
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63101
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43443
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37921
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42155
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56975
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91941
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0773
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.39577
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.51584
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.06865
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.70882
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.861596
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.025884
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.202714
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.39353
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.601047
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.832011
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.084097
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360257
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755306
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507605
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896285
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329149
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814027
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356415
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951291
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61405
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41422
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35633
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3946
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53919
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88289
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50405
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.33933
ù(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.43456
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.96612
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.704971
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.857395
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.021373
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.197857
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.388289
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.594817
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825144
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076598
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820185
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145494
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49944
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887261
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31908
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802708
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339952
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937159
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59793
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39493
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3346
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36901
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51038
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84848
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46224
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.89462
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.35742
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.86893
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.701283
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.853359
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.01704
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.193193
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.383256
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.58889
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818503
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516637
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811639
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136075
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49166
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878645
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309453
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79192
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324169
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922085
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58266
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37655
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31404
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34483
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48327
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81615
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4218
Œ(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27013
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.28438
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.77278
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.697754
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.849489
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.012885
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.188723
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.37843
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.583666
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240386
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509127
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803387
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127015
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484245
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870422
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300283
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781622
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309021
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904887
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56825
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35904
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29461
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32201
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45789
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78588
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3751
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21747
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.64577
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.67887
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.694275
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.845785
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.008908
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.184443
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.373811
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98799
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233748
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501857
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795415
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118227
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474771
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862617
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291556
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76947
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294489
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888437
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55468
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34241
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27636
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30052
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43427
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75765
¯(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.331
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16813
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23985
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.59011
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.6909
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.842246
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.005109
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.180353
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.489651
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9821
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227335
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494835
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787769
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109788
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465419
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855197
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283309
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757139
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280607
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.346199
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.319626
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.294834
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.271797
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.250493
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41229
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73143
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28956
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12201
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17423
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.55013
(415.64, 14.50, 251.23) (383.40, 8.30, 265.01) (0.81, 2.16, 0.81) Human 23.35428
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.68768
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.838874
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.001489
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.195832
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.751276
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976422
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221153
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488098
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780344
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101653
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456431
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848219
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275537
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.338794
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.308901
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.280828
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.254549
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.230036
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.207263
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.186207
à(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.166849
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.798271
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.780971
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.765442
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.751675
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.831323
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.820924
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.812262
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.684614
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.835665
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.998046
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.538907
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.74627
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970957
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21523
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481631
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773267
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093848
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447781
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840516
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268182
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.275444
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.245858
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.218083
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.192085
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.167837
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.145318
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.124501
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.105366
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.087893
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.715034
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.699706
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.686123
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.765261
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.755022
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.746509
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.681705
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.832624
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.348377
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.534455
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741457
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965719
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209522
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475402
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766442
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086348
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439495
(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831304
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.245774
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.214664
(415.64, 14.50, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.185375
