¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ç(443.67, 14.83, 258.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354838
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.43161
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80302
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164888
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419339
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696458
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999846
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.333261
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.700887
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.109347
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.567677
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.081089
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.677888
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34107
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11822
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02977
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13261
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46736
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.16149
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.29773
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62563
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150654
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.403826
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679497
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981208
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.312716
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.678144
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.08417
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.539494
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.049322
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.642525
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30102
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07108
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97259
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06429
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38406
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0543
œ(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.1651
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.887
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136455
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388357
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662591
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962633
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292252
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.655497
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059099
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.511442
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.017719
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.607285
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2612
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02418
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91574
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99643
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3014
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94809
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.03374
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.71804
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122294
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372936
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.645738
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.944127
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.271865
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.632949
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.034133
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.483527
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.986281
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.572173
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22162
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9775
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85923
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92903
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21939
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84287
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.90365
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.55073
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.108171
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.357567
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.628949
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.925691
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.251563
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.610505
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.009281
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.45575
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.955015
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.537192
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1823
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93107
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80305
œ(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86209
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13803
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.73864
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77209
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.3851
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.91701
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.094093
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342251
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612218
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907332
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.231352
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.58817
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.984545
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.428122
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.923926
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.502355
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14323
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88489
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74723
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79563
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05735
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63542
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.64
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.22117
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.71464
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080059
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.32699
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595554
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889048
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211228
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.565945
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959928
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.400599
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.893016
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.467663
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10442
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83897
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69177
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72965
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.97733
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53322
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.50915
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.059
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.51505
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066072
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311788
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.578957
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.870847
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191201
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543832
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.935438
 (443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.373224
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.862292
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.433121
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06588
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79331
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63666
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66416
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89791
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.43203
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.38016
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.89854
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.31349
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.052135
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296649
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.562432
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.852729
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.171272
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.521835
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.911073
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.346002
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.831758
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.398743
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02761
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74792
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58194
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59918
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81903
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33186
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.2545
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.74227
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.10712
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038251
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281572
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54598
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.834697
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151442
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.499962
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.886842
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.318935
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.801416
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.364527
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.989618
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70281
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52759
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5347
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74082
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23273
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1302
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.59076
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.90556
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024424
¢(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266563
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529605
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816755
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.131716
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478211
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862742
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.292034
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.771275
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.330483
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.951903
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65799
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47589
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47075
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66331
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.13505
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.00726
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.44114
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.71229
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.010653
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251622
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513307
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.798908
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112099
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.456588
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.838785
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.265294
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.741334
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.296618
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.914474
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61346
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42476
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40736
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58649
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03881
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88568
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.29339
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.52186
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996943
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.236754
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497095
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781154
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09259
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.435096
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.814972
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.238726
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.711599
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.262933
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.87733
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56923
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37411
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34451
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51037
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94363
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76279
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.14517
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.33425
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983293
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.221959
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480963
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.763499
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073194
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.413735
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.791301
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.212324
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.682071
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.229434
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.840481
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5253
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32393
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2822
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43496
(443.14, 14.84, 257.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84949
