¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ù(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.216479
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.92829
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37374
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438203
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00784
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65292
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38924
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23746
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.96295
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.93697
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.91324
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.89174
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.87243
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.8553
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.84034
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.82753
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.81685
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.8083
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.80186
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.79754
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.79533
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.79521
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.79721
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038745
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286785
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55266
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.848724
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.168843
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.528035
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.920437
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.364947
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423429
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995817
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63922
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37354
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2193
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.93226
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.90636
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.8827
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.86126
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.84201
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.82493
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.81001
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.79724
Ÿ(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.78659
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.77807
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.77166
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.76735
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.76514
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.76504
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.76703
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035412
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283154
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548244
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843878
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.163449
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.521532
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.912552
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.35612
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408112
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983823
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62561
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35795
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20126
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.90386
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.87804
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.85444
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.83306
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.81386
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.79683
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.78195
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.76921
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.7586
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.7501
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.74371
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.73942
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.73722
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.73711
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.73911
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.032058
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2795
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.543804
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839005
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.15816
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.514999
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.904641
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.347263
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392819
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971896
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61208
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34244
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18329
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.87773
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.85197
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.82843
 (342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.8071
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.78795
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.77097
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.75613
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.74342
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.73284
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.72436
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.71799
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.71371
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.71152
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.71142
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.71341
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028679
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27582
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539336
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.834105
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.152894
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508437
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.8967
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338375
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377487
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960063
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59862
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.327
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16545
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.85384
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.82813
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.80466
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.78337
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.76427
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.74732
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.73252
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.71985
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.70929
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.70083
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.69447
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.6902
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.68802
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.68793
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.68991
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025282
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27212
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53485
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.829183
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147657
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.50185
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.889044
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.329463
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362178
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94823
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58523
µ(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31167
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14771
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.83216
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.80651
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.78308
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.76184
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.74278
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.72587
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.7111
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.69845
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.68791
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.67948
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.67314
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.66888
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.6667
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.66661
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.66859
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021863
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268397
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53034
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.824235
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142447
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.495237
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.882076
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.320523
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348658
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93456
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57189
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2964
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13011
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.81268
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.78707
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.76369
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.74249
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.72346
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.70659
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.69184
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.67922
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.66871
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.66029
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.65396
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.64971
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.64754
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.64745
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.64943
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018425
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.264654
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525965
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819265
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137266
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.488602
½(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.875146
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.311561
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338552
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.921865
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55867
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28129
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11259
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.79537
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.76981
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.74646
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.7253
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.7063
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.68945
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.67474
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.66214
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.65164
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.64324
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.63692
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.63268
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.63052
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.63042
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.63241
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014966
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260889
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522092
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.814271
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.132115
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.481942
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.868257
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.302577
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328408
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910388
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54553
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26624
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09521
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.78021
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.75469
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.73137
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.71025
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.69128
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.67446
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.65976
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.64718
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.6367
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.62831
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.622
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.61777
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.61561
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.61552
(342.02, 7.14, 374.40) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 10.6175
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011491
¦(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257105
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518241
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80926
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.126996
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.475264
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.861411
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.293575
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318276
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898892
(342.02, 7.14, 374.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53249
