¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
â(421.74, 14.86, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95818
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576392
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963437
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3939
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851308
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205355
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590848
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01208
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47417
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 11.57609
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 11.53312
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 11.55116
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933642
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227707
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561286
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946671
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375197
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843704
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197092
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581858
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00225
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46336
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 11.24412
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 11.20266
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 11.51281
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931031
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224844
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546219
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929746
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356313
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8332
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189228
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573274
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992879
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45305
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 10.93277
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 10.8927
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 11.78352
Ğ(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928349
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221922
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543015
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912681
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337278
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811834
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181736
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56512
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983948
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44327
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 10.64023
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 10.60147
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 11.86868
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925607
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218923
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539741
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895459
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318078
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790311
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174618
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557375
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975477
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43397
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 10.53925
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 10.51542
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 11.95741
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922798
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215846
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536366
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888274
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298739
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768613
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167892
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550058
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967472
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42518
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.10197
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.07467
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.04983
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919916
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212715
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532929
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88448
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27926
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746778
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161551
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543137
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959904
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41688
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.19849
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.17103
Ê(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.14605
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91698
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209509
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529408
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880608
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267885
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724797
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155573
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536627
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952795
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40908
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95736
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.27134
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.24622
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.33019
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91398
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206241
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525809
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876667
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263523
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702678
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149993
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530546
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946164
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40832
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92026
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.19353
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.15513
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.28415
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9109
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202893
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522151
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872628
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259059
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687163
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144784
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524888
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945832
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41026
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92241
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 11.98022
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 11.94259
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.23816
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907788
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19947
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518409
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868517
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254495
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682099
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13996
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52485
È(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.948013
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41264
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92506
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 11.7765
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 11.73962
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904591
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195976
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514601
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864313
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249874
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676947
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144539
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.527239
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950611
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4155
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92822
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 11.58184
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 11.54565
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901341
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192437
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510709
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860046
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245146
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674501
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159718
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529982
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953648
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41884
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93187
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 11.39571
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 11.36019
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64338
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898029
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188828
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506744
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855686
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240331
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677094
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165202
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543684
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95708
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42261
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93606
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 11.37735
(422.28, 14.73, 250.14) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 11.35445
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00539
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89468
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18516
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502732
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851258
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242104
»(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679557
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16795
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561193
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963876
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42686
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94075
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26341
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81667
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50268
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05212
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41094
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889951
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181436
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498636
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849982
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244184
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681877
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170544
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579233
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983523
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43156
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94596
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86712
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5445
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21888
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39576
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57611
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90959
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882999
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177619
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494726
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851736
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246148
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684062
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172974
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597786
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00374
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44774
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95165
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47163
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28104
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94385
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78312
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28234
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95483
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875989
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170004
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496224
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853382
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247976
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686086
º(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175259
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616845
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02456
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47048
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96019
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0899
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19664
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67722
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54327
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75963
(422.28, 14.73, 250.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07201
