¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Í(435.22, 15.13, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80884
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31867
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52511
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76682
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10821
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46665
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2708
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574822
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89768
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241177
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617606
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031973
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494238
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00665
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57738
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26892
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52423
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72764
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93933
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26181
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239661
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540883
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859714
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199613
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572038
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981694
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43444
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939143
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53395
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21951
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52609
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72951
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94127
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16169
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208741
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507184
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822115
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158513
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526948
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932014
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379425
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890913
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49074
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17035
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53065
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70039
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85028
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00627
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16859
³(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17804
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473711
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784882
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117855
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482347
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882867
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325062
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840139
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44783
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12151
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35226
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49234
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63817
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78991
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94784
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147563
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440521
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748053
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077645
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438252
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834346
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267132
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774586
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40514
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07303
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15562
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29198
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4339
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58167
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73542
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8954
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117323
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407587
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711598
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03786
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394642
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785622
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209682
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7097
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.342
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02485
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96614
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0989
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23717
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3811
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53089
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68676
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087315
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374904
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675555
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998531
¸(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351554
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734282
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153093
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645457
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2689
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97702
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78354
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91293
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04768
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18799
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33401
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.486
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64412
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057531
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342502
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639906
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959641
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30756
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683632
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097294
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581841
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19655
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89781
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65361
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75701
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86514
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00199
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14443
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29267
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44696
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60748
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027969
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310373
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60463
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921177
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261984
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633692
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042256
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518873
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12502
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81591
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55345
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65533
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76172
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87283
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98874
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10962
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25718
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41389
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998685
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278529
¹(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569757
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881334
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217058
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584437
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988014
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456575
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05432
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73499
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45729
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5577
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66258
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7721
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88638
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00558
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12982
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25933
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39419
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969611
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246943
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535241
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840716
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172701
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535843
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934553
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394922
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984439
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65848
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36499
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46398
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56742
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67548
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78822
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93046
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08581
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24742
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942279
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215655
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499104
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800582
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128992
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487944
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881903
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333918
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915319
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59883
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27644
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3895
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52233
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66057
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8045
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95426
¹(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11008
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27217
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918584
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186481
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462677
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761014
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085824
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440688
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829985
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273602
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847028
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53952
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2863
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41431
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54761
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68635
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8308
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98108
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13741
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89508
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160985
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430388
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721931
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043237
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394143
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778847
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213919
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779538
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48051
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05597
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44194
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57575
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71506
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86004
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0109
(435.07, 15.29, 320.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07373
(434.95, 15.41, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082364
(434.95, 15.41, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149866
(434.95, 15.41, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220147
(434.95, 15.41, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293252
(434.95, 15.41, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369373
(434.95, 15.41, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448647
(434.95, 15.41, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531211
(434.95, 15.41, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640436
(434.95, 15.41, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971952
(434.95, 15.41, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309595
(434.95, 15.41, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442927
(434.95, 15.41, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582693
(434.95, 15.41, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729346
(434.95, 15.41, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883351
(434.95, 15.41, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045203
