¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09628
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.504597
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788648
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.104863
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458956
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858423
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.312476
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.832546
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.434025
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.137499
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.971136
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9775
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24018
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8381
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05015
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4293
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.499436
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.665589
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.835983
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.812626
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.841523
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.032746
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.266023
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.523105
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.808434
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126947
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483757
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886122
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.343254
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.867746
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.474948
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.185648
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0286
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05363
ß(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32433
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95677
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91457
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25255
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.511061
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.677366
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.828659
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.805906
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.839561
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.048318
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.283142
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.542009
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.828747
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149313
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508886
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.914555
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.375683
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.904366
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.516501
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.234587
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08707
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12924
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4107
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07901
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78316
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08137
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.522787
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.690036
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.822302
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.804698
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.848768
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.064071
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.300463
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561143
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84999
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171961
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534344
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.943376
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.408572
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.942244
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.560563
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.285251
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07396
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20119
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49888
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21903
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65588
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9233
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.534667
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.70286
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.816905
Ì(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.80421
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.863309
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.079999
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.317984
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.580504
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.871494
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195774
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56013
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.972581
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.441923
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.980676
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.605334
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.338055
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13996
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27458
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60801
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36236
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65777
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78046
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.546633
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.715799
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.812465
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.80444
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.878008
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.096105
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.335707
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.600095
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.89326
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.220096
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58667
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.002176
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.475735
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.019672
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.650793
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.391718
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20708
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34938
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72287
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49744
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70397
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.558712
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.728879
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.808974
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.805389
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.892862
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.112386
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.353628
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.619914
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915289
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244721
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614376
Ô(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.032159
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.510012
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059231
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.696943
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.446253
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27538
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4256
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84022
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61676
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75267
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.570916
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.742088
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.806433
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.807057
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.907873
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.128843
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.37175
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639959
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.937579
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26965
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642436
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06382
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.544756
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.099355
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.743793
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.501663
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34481
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50334
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96008
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73876
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80393
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.583247
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.7554
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.804836
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.809446
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.923037
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.145475
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.390068
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.660231
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.960131
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.294881
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.670852
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096058
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.580737
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.140047
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.791348
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.557961
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41536
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59585
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08251
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86288
Ô(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10422
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.595657
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.768851
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.804182
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.812557
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.938355
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.162281
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.408584
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.680729
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982942
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320417
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.699624
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.128718
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618124
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.181393
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.83961
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.615156
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48713
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69567
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20762
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91273
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33979
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.608212
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.782421
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.804471
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.816392
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.953826
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.179258
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.427296
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.701453
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.006013
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.346256
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728752
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.161802
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.65602
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.225223
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.888587
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.673251
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56009
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79745
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31727
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96491
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66004
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.620889
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.796145
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.805703
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.820955
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.96945
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.196409
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.446205
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.722401
Ï(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.029345
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372398
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758239
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195311
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.694427
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.269682
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.939786
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.732263
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64402
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90123
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42216
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18896
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74289
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.633638
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.809975
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.807878
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.826248
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.985221
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.213727
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.465306
(412.36, 13.61, 327.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.743571
