¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Æ(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460742
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.278892
(427.80, 14.85, 251.89) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.51189
(427.80, 14.85, 251.89) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.51317
(427.80, 14.85, 251.89) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.79505
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852725
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075553
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317328
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580459
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867863
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182017
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487942
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821508
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.163976
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.121335
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.080707
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.04204
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.005298
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.970433
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.937414
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.906201
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.876763
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.849066
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.823085
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.79879
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.256396
(427.80, 14.85, 251.89) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 11.50042
(427.80, 14.85, 251.89) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 11.4462
(427.80, 14.85, 251.89) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.58907
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.843582
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065667
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306565
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568769
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855057
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161088
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467442
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79908
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.055947
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.023475
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.992815
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.963934
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.936804
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.911394
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.887679
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.865635
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.84524
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.826472
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.809312
ù(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.793742
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.234761
(427.80, 14.85, 251.89) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 10.53343
(427.80, 14.85, 251.89) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 10.60234
(427.80, 14.85, 251.89) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.39201
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83452
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055859
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295919
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557147
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842366
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138476
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447308
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777046
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.100009
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.067324
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.036463
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.007392
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.98008
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.9545
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.930625
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.908429
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.887891
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.868989
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.851706
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.83602
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.213982
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.19373
(427.80, 14.85, 251.89) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 10.56828
(427.80, 14.85, 251.89) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.23011
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825538
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046141
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285347
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545641
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827633
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116198
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42753
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755392
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115216
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.113265
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.082193
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.052922
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.025421
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.999661
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.975616
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.953262
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.932575
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.913532
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.896117
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.880312
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.194044
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.16874
ù(427.80, 14.85, 251.89) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 10.55931
(427.80, 14.85, 251.89) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.20806
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.816653
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036492
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274906
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53423
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807488
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094239
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407722
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734132
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091843
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.161352
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.130058
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.100577
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.072879
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.046929
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.022709
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.000186
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.979342
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.960153
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.942601
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.926669
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.174945
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.144812
(427.80, 14.85, 251.89) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 10.5833
(427.80, 14.85, 251.89) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.37441
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.807813
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026939
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264528
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522944
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787627
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072581
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384014
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71323
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068897
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.211642
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.180118
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.150416
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.122507
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.096363
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.071954
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.049257
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.028248
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.008906
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.99121
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.975144
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.156675
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.121937
(427.80, 14.85, 251.89) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 10.60949
(427.80, 14.85, 251.89) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.54784
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799069
ö(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017482
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254283
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507902
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768024
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051195
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360629
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692747
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046379
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.264196
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.232429
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.202497
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.174371
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.148019
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.123415
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.100534
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.079352
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.059848
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.042002
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.025797
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.139229
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.100103
(427.80, 14.85, 251.89) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 10.63789
(427.80, 14.85, 251.89) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.72872
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.790407
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008119
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244097
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490108
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748694
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030166
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33759
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672623
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024297
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.319079
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.287057
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.256886
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.228529
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.201962
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.177154
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.154079
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.132717
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.113045
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.09504
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.078688
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.122599
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.079301
(427.80, 14.85, 251.89) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 10.66853
(427.80, 14.85, 251.89) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.91744
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.781829
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998821
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23403
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472563
ó(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729655
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009417
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314909
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649821
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002626
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.376358
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.344071
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.313647
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.285052
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.258258
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.233237
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.209962
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.188411
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.168562
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.150393
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.133886
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.119026
(427.80, 14.85, 251.89) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 10.71752
(427.80, 14.85, 251.89) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 10.70144
(427.80, 14.85, 251.89) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 23.2987
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773348
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989626
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219616
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455291
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710869
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988945
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292549
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625272
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98138
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364469
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.403545
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.372857
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.344012
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.316982
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.291737
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.268251
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.246503
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.226467
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.208124
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.191458
(427.80, 14.85, 251.89) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.176449
(427.80, 14.85, 251.89) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 10.75282
(427.80, 14.85, 251.89) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 10.73667
(427.80, 14.85, 251.89) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 23.22383
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764929
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980561
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20384
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43823
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692344
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968798
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270531
î(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601113
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960532
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341211
