¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025536
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58651
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90316
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45782
(404.47, 14.12, 246.68) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.51558
(404.47, 14.12, 246.68) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.50871
(404.47, 14.12, 246.68) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.50507
(404.47, 14.12, 246.68) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.50465
(404.47, 14.12, 246.68) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.50744
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838067
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06028
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298848
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557106
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838872
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.14741
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482094
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.846925
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257347
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.705348
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.207908
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.772223
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40551
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13202
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9297
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84945
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78474
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13536
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7033
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5618
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82188
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52441
(404.47, 14.12, 246.68) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 18.8408
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 17.67892
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 17.50432
å(404.47, 14.12, 246.68) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.62763
(404.47, 14.12, 246.68) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.63043
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838097
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060313
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298528
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556761
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838495
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147001
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.481204
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.845942
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.256633
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.704553
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.207181
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.771332
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40343
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1292
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92263
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8416
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91734
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11859
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66048
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53555
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74307
(404.47, 14.12, 246.68) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 20.31116
(404.47, 14.12, 246.68) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 19.51243
(404.47, 14.12, 246.68) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 18.94472
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 17.66841
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 17.56144
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 17.70044
(404.47, 14.12, 246.68) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 18.27719
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838173
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060395
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298278
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556491
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8382
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146681
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480446
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.845103
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.256086
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.703941
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.206601
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.770679
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40164
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12347
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91604
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83431
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90869
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10277
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61898
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4847
(404.47, 14.12, 246.68) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 20.0423
ò(404.47, 14.12, 246.68) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 20.0233
(404.47, 14.12, 246.68) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 19.21533
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 18.01982
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 17.72567
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 17.69973
(404.47, 14.12, 246.68) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 18.45999
(404.47, 14.12, 246.68) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 18.02394
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838296
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06053
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298098
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5563
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837992
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146455
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479819
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.844413
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.255706
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.70352
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.206235
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.770262
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40012
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11814
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90992
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82758
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90069
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08793
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57875
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43546
(404.47, 14.12, 246.68) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 20.06655
(404.47, 14.12, 246.68) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 19.89158
(404.47, 14.12, 246.68) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 19.33116
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 17.90456
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 17.78681
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 17.89794
(404.47, 14.12, 246.68) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 18.23098
(404.47, 14.12, 246.68) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 18.11356
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838467
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060545
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297989
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556184
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837865
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146317
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479325
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.844156
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.255494
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.703282
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.206076
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.770084
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39889
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11324
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90429
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8214
÷(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89333
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17472
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54216
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38785
(404.47, 14.12, 246.68) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 20.37984
(404.47, 14.12, 246.68) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 19.62466
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 18.39462
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 17.97047
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 17.90775
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 18.1042
(404.47, 14.12, 246.68) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 18.32628
(404.47, 14.12, 246.68) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 18.2684
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838685
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060511
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297953
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556145
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837823
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146276
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478963
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.844624
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.255449
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.703233
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.20613
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.770019
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39794
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10875
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89914
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81579
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88661
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16512
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51706
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34181
(404.47, 14.12, 246.68) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 20.70745
(404.47, 14.12, 246.68) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 19.75344
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 18.16512
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 18.04046
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 18.11775
(404.47, 14.12, 246.68) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 18.55138
(404.47, 14.12, 246.68) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 18.5222
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838949
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060542
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297987
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556184
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837867
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146326
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478737
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.845204
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.255574
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.703372
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.206394
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.768816
Ø(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39728
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10469
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89447
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81073
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88053
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15628
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.58599
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29739
(404.47, 14.12, 246.68) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 20.07191
(404.47, 14.12, 246.68) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 19.88795
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 18.24024
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 18.1526
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 18.33631
(404.47, 14.12, 246.68) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 18.79081
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839259
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060639
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298092
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5563
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837992
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146467
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47864
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.845898
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.255864
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.703857
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.206868
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.767899
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3969
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10104
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89098
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80623
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87509
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14819
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56575
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25452
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31923
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 18.46559
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 18.31963
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 18.36081
(404.47, 14.12, 246.68) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 19.07487
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839617
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0608
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298268
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556494
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838203
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146701
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478675
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.846703
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.256325
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.704586
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.207553
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.767263
Â(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3968
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09782
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88796
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80229
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8703
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14085
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.54541
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21324
(404.47, 14.12, 246.68) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 19.8112
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 18.53665
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 18.42589
(404.47, 14.12, 246.68) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 18.59246
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840022
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.061028
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298515
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556763
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8385
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147027
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478845
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.847621
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.256948
(404.47, 14.12, 246.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.705492
