¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘(378.09, 9.94, 320.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452366
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372333
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10926
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97717
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01209
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2248
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42935
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95826
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46337
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383044
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669223
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98448
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358383
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776159
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245971
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778008
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416078
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16391
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04305
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09126
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36866
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60127
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36594
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397527
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685111
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002514
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378472
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798863
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273773
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81207
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463611
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21948
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10891
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17052
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51521
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14555
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967074
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700924
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020745
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400574
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82544
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303788
ë(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846301
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27494
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17468
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24975
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66443
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92422
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.979328
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718582
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041799
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424074
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851862
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333693
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880331
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558188
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33024
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24033
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32893
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79444
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32932
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.991475
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269326
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062741
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447454
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878109
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363381
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914208
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605213
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38533
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30582
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40804
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90464
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75546
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003514
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282575
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083493
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470615
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904169
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392863
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947853
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650043
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44028
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37116
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48703
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01448
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.53336
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.01544
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295702
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604704
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493632
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930038
›(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422156
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981283
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690464
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49495
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4363
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56584
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1239
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.58327
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02725
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.308703
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.619083
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516444
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95571
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451236
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014794
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730412
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54944
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50121
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64447
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23285
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.62484
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03894
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321575
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633322
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539082
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981159
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480083
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048503
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769867
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60359
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56585
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72291
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35152
(377.70, 9.89, 319.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59579
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.636805
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.884822
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.156927
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.456731
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.788621
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.157948
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.571337
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.037062
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.565615
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.170499
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.869374
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76264
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06401
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80332
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93348
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74473
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30928
— (377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.635817
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.88374
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.155735
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.455417
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.787161
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.156319
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.569508
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.034993
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.563257
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.167787
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.866222
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76768
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07354
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82718
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99178
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16574
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.634737
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.882557
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.154436
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.453979
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.785565
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.154537
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.567506
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.032728
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.560679
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.16482
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.862778
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77169
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08176
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84902
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08523
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50446
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.633565
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.881275
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.153024
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.452421
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.783835
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.152605
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.565336
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.030275
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.557881
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.161604
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.859039
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77468
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08867
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87713
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17614
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74207
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.6323
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.879889
” (377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.151501
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.450737
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.781966
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.15052
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.562994
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.027626
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.554863
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.158134
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.855008
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77663
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09424
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9023
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.47297
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92244
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.630945
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.878404
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.149867
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.448934
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.779963
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.148284
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.560483
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.024788
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.551627
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.154413
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.850688
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77756
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09849
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92095
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.54083
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88278
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.629497
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.876819
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.148125
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.447008
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.777826
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.1459
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.557805
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.021758
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.548174
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.150445
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.84608
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77744
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1014
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93751
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.60588
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84373
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.627959
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.875134
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.146271
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.444962
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.775555
‡ (377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.143364
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.554958
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.01854
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.544509
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.146229
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.841184
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7763
(377.34, 9.85, 319.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10298
