¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(403.80, 14.13, 246.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.726238
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.069969
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.06738
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.065976
(403.44, 14.12, 247.05) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.335077
(403.44, 14.12, 247.05) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.338802
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240749
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443771
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647954
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.339331
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.311068
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.284276
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.258924
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.234986
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.212438
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.191255
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.171414
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.152896
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.135682
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.119753
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.105095
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.091691
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.079527
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.068594
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.058878
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.050372
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.043065
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.036953
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.032026
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.028283
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.025717
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.024329
(403.44, 14.12, 247.05) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.718323
(403.44, 14.12, 247.05) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.719771
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233891
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456573
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.326759
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.297198
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.269128
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.242519
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.217341
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.19357
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.171176
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.15014
— (403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.130437
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.112048
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.094953
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.079136
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.06458
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.05127
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.039194
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.028337
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.018692
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.010247
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.002995
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.996927
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.99204
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.988326
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.985782
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.984408
(403.44, 14.12, 247.05) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.667756
(403.44, 14.12, 247.05) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.669203
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227134
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449306
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.286202
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.256835
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.228951
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.202519
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.177508
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.153894
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.13165
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.110754
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.091182
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.072917
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.055936
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.040227
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.025768
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.012549
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.000554
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.989773
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.980194
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.971809
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.964608
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.958584
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.953733
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.950048
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.947526
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.946166
(403.44, 14.12, 247.05) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.619443
(403.44, 14.12, 247.05) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.620889
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220506
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442203
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.247375
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.218195
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.190489
˜ (403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.164225
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.139374
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.115911
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.09381
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.073048
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.053602
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.035454
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.018584
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.002975
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.988611
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.975478
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.963562
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.952853
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.943338
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.935009
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.927857
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.921875
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.917059
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.913401
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.9109
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.909553
(403.44, 14.12, 247.05) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.573327
(403.44, 14.12, 247.05) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.574769
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214048
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435212
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.210231
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.181231
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.153695
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.127592
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.102895
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.079576
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.057611
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.036977
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.017652
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.999616
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.982851
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.96734
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.953065
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.940015
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.928175
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.919008
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.91136
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.90488
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.899564
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.895404
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.892399
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.890545
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.88984
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.890283
(403.44, 14.12, 247.05) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.529358
(403.44, 14.12, 247.05) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.530798
‘ (403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207687
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428345
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666606
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.368098
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.34187
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.317083
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.293713
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.271731
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.251119
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.231852
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.213912
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.197277
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.181936
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.167868
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.155061
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.143503
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.133182
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.124087
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.11621
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.109543
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.104078
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.099812
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.096739
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.094858
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.094165
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.09466
(403.44, 14.12, 247.05) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.48748
(403.44, 14.12, 247.05) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.488919
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201461
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421631
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659356
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.597357
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.570232
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.544599
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.520432
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.497703
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.476392
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.456473
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.43793
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.42074
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.404887
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.390355
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.377129
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.365195
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.354543
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.345161
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.337041
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.330174
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.324554
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.320175
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.317032
ˆ (403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.315123
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.314445
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.315
(403.44, 14.12, 247.05) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.447655
(403.44, 14.12, 247.05) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.44909
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195376
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415065
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652237
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909061
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.817033
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.790488
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.765462
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.74193
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.719867
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.69925
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.680056
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.662268
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.645866
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.630836
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.617158
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.604824
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.593817
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.584129
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.575749
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.568669
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.562882
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.558385
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.55517
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.553235
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.552577
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.553198
(403.44, 14.12, 247.05) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.409828
(403.44, 14.12, 247.05) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.411263
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189384
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408619
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645295
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90153
(403.44, 14.12, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179762
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.056998
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.031049
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.006649
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.983775
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.962402
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.94251
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.924078
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.907086
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.891517
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.877356
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.864588
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.853201
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.843185
€ (403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.834527
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.827221
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.821259
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.816635
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.813345
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.811385
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.810754
(403.44, 14.12, 247.05) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.811451
(403.44, 14.12, 247.05) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.373966
