¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ä(416.96, 13.71, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.866139
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86331
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.809629
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.017114
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.240643
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.472452
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.726885
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.007359
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79641
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155368
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550212
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987421
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480215
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024345
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640572
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34932
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17287
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14139
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31025
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52583
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8028
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06581
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.821834
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.024633
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.254091
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.487184
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.743092
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497441
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8146
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175592
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569322
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008915
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504519
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054703
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675328
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38945
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21975
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19685
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41799
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58547
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86033
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27509
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.834073
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.034784
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.2676
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.501987
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759378
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513069
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832883
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194084
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588625
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030603
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529007
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085409
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710484
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43009
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26727
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25318
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49477
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64629
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9657
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49145
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.846343
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.048162
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.279308
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.516856
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.775745
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528867
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851308
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211533
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608095
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05248
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553773
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11648
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746059
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47126
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31542
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31029
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5647
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70841
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0834
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.858642
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.061575
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.287298
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.53179
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792187
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544781
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869886
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229081
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627721
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074553
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578772
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147892
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782076
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51292
•(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36425
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36819
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63625
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77176
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22549
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.870968
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.07502
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.297995
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.546785
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268955
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560861
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88728
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246821
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647512
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096796
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603934
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179665
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818533
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55515
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41369
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45067
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70946
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82847
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40173
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.883319
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.088496
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.312752
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561841
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28216
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577096
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903356
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264682
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667481
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119243
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629397
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20984
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855386
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59788
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46378
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54459
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78439
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89863
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58172
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.895692
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.101999
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.327543
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.576954
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295485
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592111
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919511
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282651
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687575
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141881
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655029
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239107
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892681
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64113
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51453
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63983
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86104
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00389
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76555
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.908083
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.115525
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.342363
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.591394
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308835
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606844
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935815
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300777
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707846
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164685
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680864
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272045
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930411
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6849
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56591
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73644
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93939
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03966
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95328
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.920492
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.129073
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.357212
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049972
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322297
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621689
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952235
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319033
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728264
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187686
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706961
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307062
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968584
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72917
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61793
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8344
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01956
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05477
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.932913
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.142639
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.372084
¨(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062328
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335861
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63661
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968779
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337402
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748839
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210832
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733248
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342334
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00715
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77401
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63746
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93373
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09513
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06888
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.945347
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.156221
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.386978
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074753
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349483
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651619
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985394
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355919
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769539
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23418
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759736
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377813
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04616
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81937
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65121
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03447
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10779
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08189
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.957788
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.169816
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.401889
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.087273
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363223
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666759
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002124
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374546
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790418
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257696
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787401
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412058
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0856
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86522
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66561
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10534
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12184
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09381
¤(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.970236
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.18342
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.846803
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099813
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376995
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681953
(416.19, 13.50, 323.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018961
