¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(380.89, 14.11, 264.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30434
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336246
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814638
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353214
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963931
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67772
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50917
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7386
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77426
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85204
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05147
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518871
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891242
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314583
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790298
·(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32567
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932577
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63579
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47103
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45125
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6106
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62587
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73016
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92672
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503549
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874277
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29257
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765604
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297766
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900766
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59339
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42155
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3928
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48466
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48008
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61018
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80355
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487976
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857097
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270308
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740561
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269495
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868645
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55272
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37161
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33386
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36421
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33685
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47017
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.682
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472203
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839668
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247732
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715265
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240927
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836078
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51535
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32125
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27438
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32682
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25669
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32923
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56196
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00614
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456214
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821995
µ(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22716
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689653
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211945
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803162
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47761
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2704
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21445
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25687
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21385
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27959
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33872
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80281
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440047
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804072
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207229
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6637
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182728
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769894
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4395
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21919
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15412
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17072
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17114
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23006
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12004
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51459
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423677
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785954
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187124
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637519
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15322
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.736351
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40106
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16758
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09333
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08494
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12853
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15269
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00997
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23524
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407073
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767593
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16675
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611057
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123365
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702495
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36226
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12064
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0322
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99952
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08602
¸(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0563
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90212
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96457
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390293
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749103
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146141
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587855
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093252
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668305
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32314
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07541
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96664
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91444
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02828
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96185
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79649
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73323
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21994
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373347
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730351
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125367
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564631
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062888
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633829
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28371
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02986
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89418
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82986
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9282
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86926
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69304
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61692
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83912
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356186
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711433
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104315
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541213
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0323
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599133
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24397
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98405
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82551
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75099
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83665
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74772
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55261
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4538
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35105
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338885
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692298
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083141
µ(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517547
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003138
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564178
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20404
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9379
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76474
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68013
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75301
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60881
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3978
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28026
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86789
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321413
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673015
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061769
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493704
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976398
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5289
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16377
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89156
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70407
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60948
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6696
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47329
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2469
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11124
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55831
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33013
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303798
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653556
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040146
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469604
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94943
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493513
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12333
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84493
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64346
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53896
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5865
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34099
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09979
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94662
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38725
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85048
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285996
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633973
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018428
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445385
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922222
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458092
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08267
¹(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79806
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58299
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46863
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50374
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21181
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9563
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78631
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2189
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39195
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268116
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614165
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996496
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420929
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894902
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427246
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04183
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75113
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52267
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39856
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42132
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08577
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81638
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63014
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05325
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58188
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21883
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250048
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594269
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974401
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396357
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867348
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396176
(380.83, 14.14, 264.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00078
