¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11228
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65061
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71452
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78117
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85074
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369589
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620805
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892623
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189204
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513939
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873861
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288127
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750227
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257206
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819452
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41165
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89875
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27607
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67672
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10636
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14156
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17931
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21974
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2628
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30855
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35711
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40845
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46268
†(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51986
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57997
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64317
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70949
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77904
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372837
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623019
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895041
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191811
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516862
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87909
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293931
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756685
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266253
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813121
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39584
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86314
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24241
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64056
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04461
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07931
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11659
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15647
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.199
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24422
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29216
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34294
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39654
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45305
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51254
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57505
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64065
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70944
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374905
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625262
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897502
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194507
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519793
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884261
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299704
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763123
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275298
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.799272
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38024
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82881
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21016
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60587
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9857
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01992
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05672
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09608
„(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13812
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1828
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23024
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28043
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33346
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38937
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44822
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51006
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57501
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6431
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376968
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62755
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89997
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197201
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522748
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889401
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305422
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769554
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269395
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785636
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36489
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79571
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17818
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57262
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92954
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96332
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99966
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03861
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08015
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12434
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1712
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22088
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27333
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32866
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38692
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44817
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51247
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57994
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379107
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629845
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902446
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199936
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525716
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894529
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31109
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775919
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257388
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772193
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34978
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76384
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14395
»(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54082
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87609
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90947
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94537
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98387
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02493
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06865
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11506
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16422
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21614
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27091
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32863
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3893
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.453
(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51981
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.803062
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.09436
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.409952
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.754671
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.133572
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.548699
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00585
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51305
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07539
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70339
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41083
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20023
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77595
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85019
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09641
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55922
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3657
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48814
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63348
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.775654
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.064723
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37781
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.717957
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.09306
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.504248
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.956422
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45808
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01502
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63531
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33407
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11908
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67879
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73812
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96583
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40517
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16082
›(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25021
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34644
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.748524
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.035398
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.34602
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.683383
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.053013
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.460327
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.908043
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40383
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95509
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56849
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25844
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.039
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5832
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62801
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83762
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25407
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96029
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02741
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15917
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.721681
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.00639
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314581
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.649202
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.013717
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.416935
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.860273
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35028
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89552
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50279
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18394
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9545
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48917
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51983
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71185
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10601
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76406
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80996
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05457
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695122
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.977697
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.283495
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.615417
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.976872
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.374072
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.813107
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29743
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83677
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43802
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11056
­(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87134
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39669
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4135
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58837
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96088
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58514
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59771
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95385
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.668849
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.949325
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.252763
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.582026
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.940471
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.33206
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.766541
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24594
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77883
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37335
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03828
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78949
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30573
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30907
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46718
