¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(408.59, 14.16, 246.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09136
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836642
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125722
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441823
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788854
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166389
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571707
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02123
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522462
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10993
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78256
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53311
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33235
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.4244
è(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.39644
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.37102
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.34809
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.32765
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.30968
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.29415
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.60045
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326568
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570838
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836092
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125092
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441132
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788104
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162922
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567888
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016978
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517728
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10863
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78111
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52617
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32666
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.24067
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.21315
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.18814
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.16559
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.14548
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.12781
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.11254
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.59509
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326127
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570343
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835546
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124522
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44051
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787445
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159612
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564222
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012892
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515826
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10745
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77973
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51945
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32132
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.0646
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.03752
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.01289
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.9907
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.97092
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.95353
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.93851
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.59014
Ì(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935606
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569919
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835062
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123976
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439921
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786794
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156399
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560671
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008943
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514866
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10636
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77849
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51299
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31638
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.21469
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.18787
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.16355
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.14168
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.12224
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.10523
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.09062
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.5856
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935066
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569493
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834637
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123521
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43941
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786204
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153307
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557261
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005192
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514001
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10538
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77734
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50679
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31181
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.3904
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.36317
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.33847
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.31626
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.29653
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.27924
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.2644
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.58147
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.934558
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16387
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834258
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123078
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438948
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784558
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150385
Ù(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553999
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001558
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513188
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10446
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77632
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50085
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30806
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.57372
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.54607
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.52098
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.49841
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.47836
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.4608
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.44571
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.57776
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 19.41992
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.17637
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.934082
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163356
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412476
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122713
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438508
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781991
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147551
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550895
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998074
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512478
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10368
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77132
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49514
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30953
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.76508
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.73698
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.71148
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.68855
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.66816
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.6503
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.63496
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.62211
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.28011
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.38732
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.31424
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.31586
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.32993
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.49146
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933642
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163483
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412188
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122378
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438163
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779537
Ï(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144869
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547901
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99475
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511875
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10297
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76659
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48973
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31124
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28145
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.93636
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.91043
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.88711
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.86638
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.84822
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.8326
(407.95, 14.20, 246.69) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.81952
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.49249
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.75694
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.3168
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.32239
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.33156
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.34823
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933236
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163255
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411942
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.682896
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437839
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777213
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142248
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545053
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991617
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511335
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1024
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76206
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48454
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3132
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27449
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2765
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24451
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82266
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5257
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92329
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38297
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.27443
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.49355
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.77886
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.33242
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.33801
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.34835
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.36629
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932862
·(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163065
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411734
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.682671
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978936
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774961
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139842
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542331
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988619
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510906
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10186
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75774
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47963
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30796
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26789
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29321
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33647
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75314
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47402
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83239
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.49935
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.47731
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.32947
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.48133
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.35162
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.35718
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.37008
(407.95, 14.20, 246.69) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.38807
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932523
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162913
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411569
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68249
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978738
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.297342
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137486
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539796
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986599
(407.95, 14.20, 246.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510565
