¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ø(336.09, 7.38, 349.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60877
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441582
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736155
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060448
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443264
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48803
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08136
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6682
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23773
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37391
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51562
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66308
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81663
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97647
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14294
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31642
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51651
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80754
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94379
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.441658
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.555086
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.674488
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799672
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939955
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18727
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45737
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753494
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079582
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492717
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55546
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08445
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67163
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14567
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27956
ş(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4189
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56393
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71485
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91947
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14128
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37346
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59017
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7424
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77072
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.456728
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.570847
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.691026
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8158
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953429
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201918
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473424
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771136
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098997
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542665
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5588
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08811
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67569
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05695
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20667
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39513
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.592
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79776
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01292
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23809
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46381
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61056
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76325
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60404
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.472304
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.587174
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.70809
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83252
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967093
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216826
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489707
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789025
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118742
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59304
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56265
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0924
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69898
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10821
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29141
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4827
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68258
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89146
ˆ(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10997
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33868
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48627
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63353
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78676
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44339
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.488441
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.604086
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.724601
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.849859
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981883
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231955
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506272
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807171
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138811
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643934
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56705
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09923
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82646
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19332
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37934
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57356
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77655
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98875
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21075
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36924
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51132
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65914
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81296
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28854
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.505101
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.621556
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741752
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.867809
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000752
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247284
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523056
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825678
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183006
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695282
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57203
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21083
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09214
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28157
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47048
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66785
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87405
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0897
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25908
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39621
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5389
€(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68738
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84184
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13925
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522302
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.638963
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759458
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886389
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02028
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262908
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540132
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844426
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227998
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747075
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6605
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32501
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18913
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37302
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56501
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76558
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97521
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15551
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28798
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42577
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56913
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7183
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87347
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.035
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.540046
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656403
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777769
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905646
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040468
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278693
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557434
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863462
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273312
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799323
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76364
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4418
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28088
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46778
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66295
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86688
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0583
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1863
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31942
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4579
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60197
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7519
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90787
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07021
ü(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.558369
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.674492
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796719
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925545
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061393
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294753
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574993
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882778
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318998
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852082
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86899
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58533
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3759
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56595
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7645
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9672
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09087
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21951
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3534
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49264
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63753
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78825
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9451
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10834
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.576167
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.693135
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.816285
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946051
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082973
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311008
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592797
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902366
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364984
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905201
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97657
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8352
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4743
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66766
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8697
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00148
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12589
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2553
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38996
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67573
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82735
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9851
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14931
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.59457
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.712422
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836479
ş(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96725
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10525
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327474
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610896
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935595
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411324
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958796
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0865
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0949
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57616
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.773
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9179
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03823
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16342
(336.09, 7.37, 349.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29363
