¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ó(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716759
(438.71, 13.90, 280.24) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 24.08709
(438.71, 13.90, 280.24) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 23.9846
(438.71, 13.90, 280.24) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 24.0491
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.092901
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.252826
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.42419
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.608285
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.806446
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011598
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230739
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467754
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724845
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003441
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30551
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636395
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994668
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383226
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700132
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03914
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407529
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809248
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23602
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70356
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21816
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77021
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51666
(438.71, 13.90, 280.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81691
(438.71, 13.90, 280.24) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 24.17856
(438.71, 13.90, 280.24) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 23.80966
(438.71, 13.90, 280.24) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 23.70918
(438.71, 13.90, 280.24) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 23.77051
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444847
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814574
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22465
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681911
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853241
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023387
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202062
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38983
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587287
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79519
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0143
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24548
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48593
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64235
¶(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441853
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812138
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222889
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681001
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854654
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025423
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204718
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393163
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591386
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800081
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0201
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25224
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86306
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39822
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437828
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807706
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21793
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675455
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852841
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023532
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20272
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391088
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589206
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797825
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01774
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24975
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36668
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39042
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43353
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802924
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212612
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669522
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851968
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022588
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201797
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39007
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588153
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796741
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01654
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42553
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9172
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38408
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42893
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797822
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206934
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663167
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852034
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022652
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201862
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390168
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588228
¼(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796799
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01664
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81246
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00798
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37922
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424021
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792395
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200891
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656415
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853013
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023695
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202914
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391264
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589405
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798028
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20676
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30397
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00478
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37581
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418834
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786666
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194536
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649288
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854934
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025718
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205012
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393476
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591709
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804181
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4166
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65587
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00296
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37386
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413388
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780636
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187805
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641727
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857831
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028723
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208163
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396749
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595142
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997046
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73979
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65546
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00253
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37339
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407652
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774236
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180725
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633808
¸(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861614
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032677
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212334
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401085
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610737
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19773
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21646
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65636
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00349
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37439
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401592
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767607
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173317
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625497
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866379
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037654
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217475
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406522
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79544
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40665
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33291
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65852
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00578
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37688
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39532
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760599
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16554
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616815
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872067
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043593
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223706
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424237
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987358
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64328
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3362
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66201
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00947
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3808
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388738
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753318
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157423
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607785
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878718
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050529
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230944
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601067
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18691
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03446
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34069
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66677
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01455
·(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38623
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18021
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381899
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745731
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149009
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598337
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886334
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058469
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243985
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784586
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39445
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03983
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34639
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67282
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02101
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39304
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71508
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97377
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374771
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737892
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140265
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58855
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894884
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067391
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413213
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9751
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61048
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04638
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35336
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68712
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05157
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14701
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32672
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51999
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77694
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367364
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729694
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131184
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578382
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90439
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077298
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58859
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17295
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76811
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07058
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3928
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73668
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10446
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83378
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00721
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18767
¶(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37543
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58969
(438.85, 13.95, 279.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359741
