¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(352.80, 7.10, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73996
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.539544
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.753164
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.986298
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240393
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.500026
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804831
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.139588
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.498423
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.913202
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.364563
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.888468
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.482856
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20824
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01198
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92297
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00991
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31166
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98348
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.01447
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.63232
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.18887
ï(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.341038
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.531003
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.743706
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976011
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.229166
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489644
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.793409
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.128465
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.486462
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.899838
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.351751
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.874067
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.466477
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17924
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9746
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88301
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96486
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26247
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.89897
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.90793
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.49597
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.98896
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.332354
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.522611
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734354
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.965843
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21807
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.479393
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782133
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116005
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.474669
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.886664
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.339143
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.859794
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.450369
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15065
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93776
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84366
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92054
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21414
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.80717
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80345
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.36248
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.79387
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.323765
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.514367
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.725111
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955793
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207106
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.469272
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.771003
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.103707
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.463045
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873681
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.326739
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.845752
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.434532
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12248
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90148
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80493
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87694
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53144
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83086
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93182
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6369
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.315273
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.506274
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715976
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.945864
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196276
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459285
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76002
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091575
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.451591
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.860892
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314538
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.831945
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.418965
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09474
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04979
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58221
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7131
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07058
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72996
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80407
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47003
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.30688
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.49833
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.706953
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936056
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.185578
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.44943
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749185
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079609
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.440308
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.848297
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.302542
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.818373
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.501222
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76536
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57819
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52644
Á(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64673
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99033
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63096
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67892
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30685
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80095
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.298583
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.490538
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.69804
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926371
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.175017
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439711
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738501
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067809
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.429198
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.835895
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.290753
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413938
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02584
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.725
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53139
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47154
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58149
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91148
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53385
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55637
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14739
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58492
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.290386
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.482895
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.689239
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.916806
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16459
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430127
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727964
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056176
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.418261
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976709
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847074
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383475
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99114
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6852
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48529
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41754
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51737
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83411
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43862
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43634
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99147
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37429
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.28229
Ê(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.47526
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.680552
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.907368
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1543
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420676
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71758
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044713
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922311
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346474
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820424
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353383
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956976
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64605
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43998
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36444
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45433
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75813
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34522
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31879
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83906
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16888
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.274293
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.466627
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.671977
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.898053
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.144148
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411363
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707346
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521566
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901226
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323024
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794127
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323758
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923304
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60745
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39533
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31226
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39245
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68353
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25364
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20373
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69012
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96853
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.266398
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.458105
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.663516
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.888865
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.134134
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476856
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160977
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502776
ğ(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880457
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299886
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768247
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294561
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89017
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56951
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35143
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2609
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33161
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61033
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16388
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09103
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54451
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7732
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.258606
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.449693
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.655172
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.879802
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552564
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834951
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144176
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484286
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859958
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277088
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742722
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265806
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857553
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53216
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30825
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21046
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27186
(352.45, 7.11, 357.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53851
