¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80353
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44196
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61205
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78989
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97596
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1708
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80009
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46993
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45764
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72448
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3548
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.46318
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.02792
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141098
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466177
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823903
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219283
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657845
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122162
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641897
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07586
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28392
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4923
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66422
ó(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84397
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03211
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22909
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94021
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57399
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61559
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8672
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58026
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.79572
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.58707
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13551
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460075
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817137
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211778
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650227
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114153
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63583
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08617
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29469
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51412
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71841
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90019
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09043
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35986
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03636
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70593
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78094
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01365
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76602
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.13325
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.17754
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129776
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453748
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81019
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204096
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641624
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106049
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629541
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09768
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30673
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52671
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75841
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95856
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15103
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51257
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13511
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8527
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95414
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16394
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.81738
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.48298
ø(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60997
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123899
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447331
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803035
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196194
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632805
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097751
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62299
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11039
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32001
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5406
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77295
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01802
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21392
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63708
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23652
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00343
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07294
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31812
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76204
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.84552
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87708
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117861
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440675
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795768
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188108
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623781
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089318
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616197
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12428
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33455
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55581
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78891
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03472
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27916
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.731
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34063
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15823
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20144
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47638
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.70715
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.2215
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22746
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111671
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433891
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788247
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179779
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614564
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080758
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609207
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1394
ú(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35032
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57233
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80623
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05289
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31336
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82737
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44757
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31727
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33296
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67078
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.67259
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.4202
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59045
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105346
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42696
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780598
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171324
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605085
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072063
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601919
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15569
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36738
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5902
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82494
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07254
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36214
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92622
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55736
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48064
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46758
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86358
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.65026
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.53807
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96659
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098888
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419822
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772777
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162618
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595446
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06448
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594437
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17323
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38569
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60939
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84506
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09365
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42364
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02763
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67012
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59098
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60543
ö(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01579
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71069
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.65478
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092262
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412599
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764784
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153773
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585574
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057619
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586728
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18358
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40535
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62989
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86658
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12655
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48711
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12259
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78591
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69799
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74652
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17151
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88093
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.9695
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085512
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405168
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756613
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144751
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575512
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050533
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578765
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17456
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42625
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65183
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88954
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18772
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55805
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21186
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90485
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80756
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89098
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33001
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0554
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.32127
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078617
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397622
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748275
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135506
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565229
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043261
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570614
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16531
ê(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44847
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67509
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91395
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25078
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63963
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30319
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04466
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91986
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03887
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40928
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.23422
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.15935
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071627
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389912
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739785
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126106
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554773
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035814
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56219
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15579
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.472
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69975
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96723
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31568
(335.45, 7.50, 345.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72304
