¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
µ(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215649
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354999
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854218
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43572
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09569
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80548
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53148
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35531
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26296
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35534
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72399
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73836
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9359
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157614
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397817
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658884
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943583
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255167
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597606
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975583
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394873
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855817
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353147
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860571
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4123
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06918
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79057
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51458
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30639
µ(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10658
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14832
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01513
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4723
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.940694
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162764
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403451
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665001
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950223
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26247
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605649
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984484
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404759
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854382
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351515
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867491
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40854
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04329
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77647
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49868
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22913
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00588
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9481
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35107
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945518
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168026
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409142
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671187
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957026
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269895
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613816
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993503
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407913
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853162
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35013
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874846
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41676
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02388
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75852
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47839
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15402
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90987
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82858
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92894
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1565
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950478
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173378
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414905
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677512
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963881
¿(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277418
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622111
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002712
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407011
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852142
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349017
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882748
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42556
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03373
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73037
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41281
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08103
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82811
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72016
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75861
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03222
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.955459
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178757
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420795
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683859
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970867
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285085
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63055
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005327
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406301
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851377
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348149
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89116
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43491
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04424
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73157
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34904
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0101
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74877
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61483
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63782
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29908
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960517
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184243
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426725
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690338
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977951
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292857
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639075
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004883
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405796
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850822
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34755
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900021
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.44082
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.38537
 (434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.33251
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.28217
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.44345
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.52581
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.485547
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.447456
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.411499
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.377634
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.345828
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.316047
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.28826
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.262439
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.238556
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965688
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189814
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43276
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696923
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985119
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300714
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645645
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006224
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405508
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850494
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347169
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904922
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.40769
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.35251
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.29991
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.24983
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.41936
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.496012
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.455956
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.418064
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.382298
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.348619
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.316989
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.287377
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.259752
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.234086
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.210353
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.751718
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970888
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19543
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438852
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703568
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992367
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308672
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65138
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015821
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407587
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850389
™ (434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347056
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904819
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.37687
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.32194
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.26958
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.21973
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.39679
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.468278
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.428416
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.39071
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.355123
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.321613
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.290147
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.260693
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.233219
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.207697
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.184101
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.71445
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97617
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201147
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445069
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710286
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999746
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314939
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657235
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025633
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418417
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853427
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347157
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904945
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.34831
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.29361
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.24148
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.19184
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.37573
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.442584
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.402899
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.365364
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.329941
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.29659
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.265276
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.235967
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.208631
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.183244
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.159775
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.654746
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981497
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206939
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451345
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717154
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007194
 (434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320423
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663253
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035694
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429506
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865702
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351486
(434.03, 13.97, 290.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905386
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.32199
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.2675
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.21557
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.19655
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.35616
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.418899
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.379378
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.342001
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.306729
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.273521
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.242348
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.213172
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.185965
(434.03, 13.97, 290.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.160698
