¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(430.97, 15.04, 246.40) (443.85, 9.07, 271.37) (3.57, 2.98, 8.36) Truck 9.947302
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4392
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71003
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9937
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29102
«(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6029
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93034
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26617
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84073
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738391
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.023959
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800473
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165865
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568966
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015736
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497248
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03273
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63443
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31525
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09173
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98533
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56756
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02839
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60317
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23015
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68466
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96739
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26364
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57449
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88473
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1637
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45554
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38999
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734557
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019774
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798511
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163702
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566559
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010322
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486144
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02032
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62045
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29935
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07351
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87779
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5356
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96983
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43576
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02093
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66189
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94372
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2391
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.526
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78979
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06554
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35388
´(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65573
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98552
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.730664
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464071
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796438
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161446
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564046
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003887
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481116
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00784
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60638
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28338
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05522
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76813
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4399
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93747
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40112
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89965
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46733
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9228
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18824
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43798
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69887
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97151
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25665
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55501
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86742
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62781
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72671
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462141
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794296
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159071
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560059
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997334
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476442
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00164
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59227
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26739
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03691
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66097
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32092
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90689
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36837
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86452
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39933
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83135
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10571
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35377
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61189
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88161
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16364
°(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45868
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76764
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29725
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15659
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460109
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792093
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15664
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554103
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990773
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471785
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996429
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58475
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25134
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97076
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55628
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20477
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.878
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33748
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83143
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3637
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62217
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88116
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1581
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45174
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75955
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07475
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36669
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67232
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99246
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90413
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154078
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78978
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154004
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548117
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984074
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467041
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991117
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5788
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24229
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87806
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45405
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09147
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80044
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30847
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8003
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17992
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42101
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67299
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9365
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21627
»(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51505
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82837
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15727
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50276
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86601
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23024
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150511
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455836
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787388
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148485
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542049
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977345
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461392
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985828
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57283
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23552
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83315
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36615
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98083
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67729
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28129
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76781
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99265
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22749
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47282
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72936
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99768
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28042
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58473
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90393
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2391
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59131
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96184
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146834
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453578
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784925
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142897
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535873
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970542
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453795
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980494
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56685
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21464
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78184
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32567
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90758
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55717
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2559
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59318
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81236
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04125
¸(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28029
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53016
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79149
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06491
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35122
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66101
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98645
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32832
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68775
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143076
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451232
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780887
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137314
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529675
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963657
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446085
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975138
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56082
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15924
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72052
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28637
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86431
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5021
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20933
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42769
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63878
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86198
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09508
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33863
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59326
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85963
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13846
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43056
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74426
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07633
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139214
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448835
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7757
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131622
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523427
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956721
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438402
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969744
(431.34, 15.04, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55476
