¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(400.22, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.399172
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.09602
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.487286
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.687221
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.9014
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133586
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38716
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663206
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964899
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294096
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.6546
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059082
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.502368
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.987772
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.534044
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15458
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86133
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68056
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45889
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59303
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96131
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60097
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54404
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91987
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06339
(400.48, 14.14, 244.16) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.42552
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.18414
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.08846
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.07484
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.23309
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.487467
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686952
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.901109
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133427
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386993
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662883
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964546
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292547
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.653532
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.057893
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.498379
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.983309
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.529641
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1491
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85412
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67331
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44546
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56301
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92235
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.543
(400.48, 14.14, 244.16) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.70044
(400.48, 14.14, 244.16) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.68293
(400.48, 14.14, 244.16) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.88433
(400.48, 14.14, 244.16) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.49883
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.21563
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.11955
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.21458
(400.48, 14.14, 244.16) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.87206
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.487718
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686778
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.900922
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133383
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386942
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662694
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964339
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.29119
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.652648
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.056911
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.49468
ı(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.979167
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.52559
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14404
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84778
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66661
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6241
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54016
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88467
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48674
(400.48, 14.14, 244.16) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.41456
(400.48, 14.14, 244.16) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.39736
(400.48, 14.14, 244.16) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.71534
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.41039
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.25025
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.20213
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.35999
(400.48, 14.14, 244.16) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.61374
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.488039
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.6867
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.900837
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133446
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387012
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662643
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.96428
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.29002
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.65195
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.056135
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.491269
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.975349
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.521892
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13939
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84246
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66005
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61583
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51833
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84823
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43854
(400.48, 14.14, 244.16) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.47576
(400.48, 14.14, 244.16) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 17.2646
(400.48, 14.14, 244.16) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.79799
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.38927
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.28803
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.35033
(400.48, 14.14, 244.16) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.77654
(400.48, 14.14, 244.16) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.67568
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.48843
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686719
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.900858
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133619
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387201
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662724
ÿ(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964371
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289041
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651443
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.055474
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.488152
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.971855
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.518546
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13516
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83761
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65034
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60817
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49752
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81301
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39845
(400.48, 14.14, 244.16) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.71459
(400.48, 14.14, 244.16) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 17.0326
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.73056
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.43079
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.36322
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.50451
(400.48, 14.14, 244.16) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.84289
(400.48, 14.14, 244.16) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.75185
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.488718
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686835
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.900983
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133901
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387506
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662942
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964015
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.288252
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651119
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.05293
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.485321
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.968684
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.51529
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13134
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83323
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64251
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60114
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65927
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77899
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36009
(400.48, 14.14, 244.16) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 17.68547
(400.48, 14.14, 244.16) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 17.1253
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.58238
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.47559
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.50377
(400.48, 14.14, 244.16) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.02002
(400.48, 14.14, 244.16) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.92806
(400.48, 14.14, 244.16) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.03891
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.488913
ä(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.687046
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.901212
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.134291
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387839
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663293
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963468
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28765
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.650982
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.050642
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.482777
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.965836
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.512296
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12793
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8293
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63704
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59473
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64261
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74615
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32335
(400.48, 14.14, 244.16) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 17.37955
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 16.0837
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.63116
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.54309
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.66719
(400.48, 14.14, 244.16) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.1147
(400.48, 14.14, 244.16) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.23282
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.489198
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.687353
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.901588
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.13479
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388285
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66378
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963094
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28724
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651033
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.048614
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.480524
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.96331
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.509666
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12494
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82585
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63211
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58794
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62688
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71455
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28827
(400.48, 14.14, 244.16) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 17.48315
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.79612
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.68338
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.67549
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.83717
Õ(400.48, 14.14, 244.16) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.43814
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.489573
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.687757
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90215
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135397
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388853
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.664402
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962892
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.287123
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.65127
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.046844
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.478559
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.961296
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.5074
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12231
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82286
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62771
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57733
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61207
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.81684
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25476
(400.48, 14.14, 244.16) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 17.20724
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.85258
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.74255
(400.48, 14.14, 244.16) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.84866
(400.48, 14.14, 244.16) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.6553
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.490036
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.688257
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90281
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136115
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.389547
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665159
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962863
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.287506
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651694
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.045335
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.47688
(400.48, 14.14, 244.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.959891
