¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(377.94, 16.07, 285.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50704
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.801221
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590382
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06432
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5703
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15136
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62802
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1472
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.184787
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.172569
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.161413
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.151307
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.14224
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.134205
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.127193
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.121197
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.116211
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.11223
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.155086
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815835
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030886
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263121
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509894
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778258
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071144
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391989
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744922
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12574
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.066966
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.058578
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553255
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02734
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52939
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07796
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54581
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05734
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.161927
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.149783
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.138695
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.128654
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.119648
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.111668
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.104706
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.098755
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.093811
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.089868
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.320739
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.80271
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016682
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24832
ã(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494999
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762036
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053432
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372574
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723525
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09706
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52054
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992292
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516723
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99131
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4896
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01111
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46601
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.153409
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.140272
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.128199
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.117177
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.107196
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.098245
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.090318
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.083404
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.077497
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.072591
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.068683
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.498766
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.78971
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002638
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233098
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48028
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746021
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035944
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353405
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700182
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068853
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488401
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960299
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480786
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956222
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45085
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98722
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38854
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.132865
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.119799
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.107791
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.096831
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.086908
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.078011
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.070132
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.063263
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.057397
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.052528
â(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.051468
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.690539
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.776836
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988754
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218069
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465798
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730255
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018703
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334499
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674963
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04106
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456739
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928804
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445444
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922131
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41317
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96483
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.127555
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.113486
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.100485
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.088541
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.077638
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.067769
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.058922
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.051089
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.044262
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.038435
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.033601
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.214071
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764113
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975003
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203179
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450746
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714696
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001691
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315842
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650191
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01374
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425524
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897141
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410636
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888956
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38062
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.944
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.168452
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.09525
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.082312
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.070425
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.059577
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.049758
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.040959
Ü(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.033169
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.026381
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.02059
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.015788
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.388698
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.751527
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961413
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188443
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434771
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699311
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984931
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297239
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62573
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986823
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394766
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862723
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376448
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856718
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35801
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92459
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25578
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.407355
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.101513
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.053425
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.042629
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.032857
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.024102
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.016353
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.009604
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.003845
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.999074
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.576688
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73906
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.947971
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173915
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418931
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684174
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968381
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275321
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60171
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960388
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364409
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828828
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342772
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825377
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33615
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90666
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2367
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58966
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.674579
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.340622
Ñ(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.044715
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.017049
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.008334
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.000623
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.993907
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.988181
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.122583
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.726762
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934677
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159507
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403344
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668627
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952075
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253703
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578058
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934378
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334517
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79545
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309702
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794979
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31508
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89022
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2192
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.571
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00851
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.607711
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.284048
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.996625
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.985961
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.979279
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.973581
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.29436
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714571
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921532
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14531
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387895
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651807
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232478
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554783
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908774
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305071
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762537
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275282
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769028
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29478
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87519
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2032
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55397
(377.88, 16.15, 286.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93182
(377.88, 16.15, 286.54) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.551002
