¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
˜(334.04, 7.47, 358.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878887
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865399
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171339
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507375
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878029
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288902
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713992
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136625
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604287
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12448
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67777
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22617
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68408
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18339
(334.30, 7.51, 357.78) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 17.32605
(334.30, 7.51, 357.78) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 18.19897
(334.30, 7.51, 357.78) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.41039
(334.30, 7.51, 357.78) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.84887
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37487
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.727
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29952
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28469
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02962
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093282
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329492
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586168
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865871
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171848
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507942
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878695
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289619
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716807
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13972
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6077
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1283
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6833
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19698
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65235
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14885
(334.30, 7.51, 357.78) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.24322
(334.30, 7.51, 357.78) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.45217
(334.30, 7.51, 357.78) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.63854
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83307
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16167
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50582
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99901
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89879
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68894
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093668
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329946
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586635
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866387
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172437
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508564
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879349
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290398
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719908
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143126
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611496
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13253
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68952
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16901
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62204
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11582
(334.30, 7.51, 357.78) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.80863
(334.30, 7.51, 357.78) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.05991
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32775
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63499
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95643
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29296
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77239
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53023
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36216
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094117
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330427
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587155
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866958
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173046
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509266
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880125
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291241
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723331
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146906
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615701
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13719
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69635
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14234
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59308
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08428
(334.30, 7.51, 357.78) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.18622
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89505
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15642
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44419
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75879
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08814
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55422
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17819
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86417
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094582
†(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330936
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587693
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867574
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173705
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50997
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880949
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292107
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727097
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151068
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62028
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14232
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70381
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11689
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56549
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01978
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49429
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74029
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99689
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2646
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56851
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89097
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34424
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95455
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93245
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095085
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331498
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588277
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868203
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174434
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510756
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881803
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293064
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73119
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155547
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625279
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14789
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68144
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06835
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43789
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83538
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34947
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59114
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84322
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10614
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38529
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70119
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14203
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73935
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43082
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095623
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332056
…(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588906
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8689
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175181
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511589
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882693
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29408
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735573
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160399
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630683
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1539
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48586
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91369
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27245
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65793
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07321
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44744
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69513
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95353
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22316
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51849
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94733
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53227
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15855
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096189
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332672
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589582
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869619
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175964
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512442
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883644
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295172
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740302
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165606
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583698
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865007
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16536
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76454
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11308
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48721
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8898
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30904
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55256
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80659
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07163
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34834
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75986
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33841
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96549
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096768
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333324
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590272
ı(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87036
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17679
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513369
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884678
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296285
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74533
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068747
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317685
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58256
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86494
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16653
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9594
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32279
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71343
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17569
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41526
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66512
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92682
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20851
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59491
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17018
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7862
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0974
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334008
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591026
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871204
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177676
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514358
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885766
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297503
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633579
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8318
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066963
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316867
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582869
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866459
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81128
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16439
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54373
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05265
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29728
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55252
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81892
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09714
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45878
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00827
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61372
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84186
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098055
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3347
(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591788
‚(334.30, 7.51, 357.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872014
