¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(416.55, 14.69, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.84854
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43979
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74834
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91919
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22061
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6407
Û(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.64522
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.61959
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.59803
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.58053
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.56706
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.55762
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.55219
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.55077
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.55335
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619744
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898839
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203928
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5388
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908242
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330477
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802159
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332405
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934306
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62414
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41931
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34577
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4386
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72505
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82851
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10628
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50965
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.65192
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.62565
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.60345
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.58531
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.57121
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.56113
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.55507
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.55301
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.55497
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619092
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898065
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2031
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537894
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911414
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333989
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806104
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33683
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937733
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62315
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41817
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34442
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43703
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64805
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73937
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99268
à(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38142
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.76006
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.73298
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.71002
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.69113
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.6763
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.66552
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.65877
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.65606
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.65737
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618331
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897264
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202217
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536908
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914441
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337382
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809872
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341114
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936783
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62193
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41671
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34272
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43501
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57231
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65173
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88127
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25596
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 21.03953
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 21.00941
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.98345
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.96164
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.94395
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.93037
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.92089
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.91549
(417.44, 14.72, 245.69) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 20.91416
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617494
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896383
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201225
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536332
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917336
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340604
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813526
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345181
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934958
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62042
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41497
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24852
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42516
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49777
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56562
¸(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77207
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13318
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10738
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51673
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17386
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616639
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89542
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200182
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538844
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920072
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343687
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816956
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349092
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932932
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61863
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41295
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11826
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2684
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95044
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41833
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66499
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4237
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13037
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5921
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19895
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615709
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894409
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199092
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541216
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922737
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346606
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820222
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352138
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930799
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61662
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4072
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99017
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11466
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65407
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32853
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63742
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45603
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21918
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61971
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85373
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614734
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893321
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198118
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543451
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925194
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349395
º(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823362
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350164
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928502
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61433
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33738
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87747
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96383
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44731
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69961
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7258
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58886
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33538
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83184
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613685
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892183
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200074
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54558
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927559
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351998
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826288
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348031
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926097
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61179
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26903
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80225
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81592
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24865
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49301
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74928
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06399
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5438
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14117
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612593
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890999
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201862
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547576
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929807
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354477
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829062
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345769
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923554
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60901
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20218
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72873
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67087
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05769
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29453
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54283
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08755
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02319
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50255
¹(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611429
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889739
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203569
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549472
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93188
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356804
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83109
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343434
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920878
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60599
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13672
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65681
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52862
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87403
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10377
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34454
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59697
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46788
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98606
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46543
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610191
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890745
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205139
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551238
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933838
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358981
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828881
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340943
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918094
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60271
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07273
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5865
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38912
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69734
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92038
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15399
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39886
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65574
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50499
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95296
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43257
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608939
(417.44, 14.72, 245.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892064
