¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦ (342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46633
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16193
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33334
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51544
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96262
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493782
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973064
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510021
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06861
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7267
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.468
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18616
†(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00292
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85688
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78508
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7678
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82405
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86813
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01435
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12156
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29638
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48433
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90962
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468842
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945098
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480068
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03809
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69426
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43729
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15134
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96315
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81773
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74039
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72384
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77386
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83125
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97249
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0827
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26879
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45543
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86154
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85654
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443487
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916658
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447993
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00907
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66119
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40633
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11626
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92312
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77862
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69576
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68025
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72413
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7914
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9192
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03285
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22022
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39465
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82765
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57033
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73803
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417705
…(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887786
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415437
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979566
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62757
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36792
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08092
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88274
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73956
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64845
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63171
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66593
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72683
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85059
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97574
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16729
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33553
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79608
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29508
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45864
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62931
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80723
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391597
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858528
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38241
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949553
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59339
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32864
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04326
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83706
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69278
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59504
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58006
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60704
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66347
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78618
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92032
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1165
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30435
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76682
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03028
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18995
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35657
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5303
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71142
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90008
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36506
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828832
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348983
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918417
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5554
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28215
„(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00072
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78856
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64608
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54183
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52893
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5488
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6013
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72292
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86662
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06783
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2785
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6261
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77552
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93149
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09426
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26405
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44106
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62546
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81756
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338195
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798745
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315099
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882148
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51412
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23482
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95803
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73992
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59954
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48883
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47828
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48585
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54033
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66083
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81455
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00919
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25453
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38441
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5304
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68286
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84202
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00802
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18108
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36146
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54937
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74429
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94396
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310987
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768303
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280808
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84548
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47246
‡(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18708
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91528
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6912
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55316
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43603
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42819
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42301
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4805
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59986
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76417
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95244
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23245
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15179
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29106
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43654
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58848
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74704
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91242
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08488
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26464
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45182
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64684
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283419
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737496
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246138
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808455
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43043
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13891
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87238
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64238
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50696
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38346
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3786
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36102
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42183
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53998
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71543
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89756
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48425
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03772
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62501
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17918
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32751
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48231
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64387
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81235
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98789
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17086
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36139
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255561
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706347
ƒ(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211074
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771135
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.388
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09038
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8294
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59349
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46095
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33111
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32473
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29985
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36435
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48128
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35968
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77041
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20293
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65894
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32826
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88039
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46629
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22782
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3857
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55035
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72202
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90087
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08719
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28121
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227399
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674884
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175704
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733496
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34529
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04149
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78636
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54455
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40977
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.279
(342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26499
