¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ò(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446969
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.723752
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88803
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057909
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239067
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432747
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640145
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862748
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102237
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272477
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403735
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541321
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685641
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824574
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95523
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091984
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23514
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385094
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542355
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687001
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819771
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958436
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103351
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254818
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413318
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.089954
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.228195
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.375237
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.531878
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.70406
…(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.877953
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047148
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227664
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420577
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627132
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848831
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087261
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288097
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419969
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558217
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703257
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833964
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96502
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102104
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24564
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395985
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553665
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709367
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842863
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982269
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127949
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280259
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439617
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.087119
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.22518
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.37205
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.528481
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.695472
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.868353
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036973
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216811
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408999
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614742
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835545
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073021
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304855
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437405
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576342
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719046
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844698
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976101
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113612
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257585
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408406
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566536
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732471
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867757
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00793
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154477
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307671
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467976
…(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.084568
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.222485
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.369168
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.525452
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.69223
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.873093
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031173
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20651
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397984
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602996
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822947
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059499
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314531
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455998
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595709
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730681
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856763
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988577
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126542
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270999
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422327
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580987
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747502
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894453
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035508
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182923
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337107
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4984
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.082299
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.220065
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.366619
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522703
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.689323
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871719
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037978
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206449
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387564
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591859
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81104
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046696
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300725
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475833
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616282
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743609
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870109
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002439
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140874
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285883
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437786
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597054
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764202
„(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922983
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064976
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213384
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368569
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530987
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.080309
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.217981
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.364363
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.520318
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.686786
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869901
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045395
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214272
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394179
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586096
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79978
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034625
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287731
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496831
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636287
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757813
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88484
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017684
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156676
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302247
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454782
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614729
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782563
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95343
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096418
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24583
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402134
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628646
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.078617
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.216151
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.362437
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.518285
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.684589
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.868423
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053287
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222662
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403115
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595607
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801411
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023242
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2755
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519077
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651291
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773357
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900908
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034313
ÿ(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173919
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32014
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47334
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634027
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802648
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9798
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129797
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280359
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437842
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757577
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.077159
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.214628
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.36084
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.516558
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68276
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.867299
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061773
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231625
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412624
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605742
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81224
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033465
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271019
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535698
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667555
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790148
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918328
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052321
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192626
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339534
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493481
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65496
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824437
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002491
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165214
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316948
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509724
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892087
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.076003
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.213401
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.359521
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51517
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.681268
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.866524
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066986
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241184
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422762
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616562
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82375
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045801
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28422
‚(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54088
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693369
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809968
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937111
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071815
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212809
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360476
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515229
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677571
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847935
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026939
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202636
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35566
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639477
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03255
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.075107
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.212442
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.358516
(327.48, 7.18, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.514106
