¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(344.26, 7.89, 310.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25616
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64473
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67108
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06126
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78134
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.35765
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.736571
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.257139
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.845716
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65172
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68385
“(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07716
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80084
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.36859
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.741174
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.26233
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.851618
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65688
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69378
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.08994
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.81607
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.3706
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.745082
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.266743
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.85663
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6602
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70088
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09959
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82702
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51767
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.748292
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.270368
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.86075
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66169
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70511
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1061
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83364
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52324
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.750804
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.273201
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.863972
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66134
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70649
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10944
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2327
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51768
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.752616
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.275245
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.866296
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65914
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.705
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10961
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21241
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50097
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.753724
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.276497
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.867719
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65511
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70065
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21091
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18685
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47319
Ù(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.754129
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.276954
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.868238
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64925
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69344
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20053
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15616
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43441
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.748231
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.276617
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.867855
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64157
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74377
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18645
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12025
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58972
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.733285
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.263026
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.866574
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45494
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70567
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16875
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08415
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59881
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.732572
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.251092
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.844229
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41849
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66066
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14736
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66893
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70636
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24867
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.731173
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.249514
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.83532
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37979
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61292
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99571
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22545
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25492
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28589
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.729084
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.247157
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.832644
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3389
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56253
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64426
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80453
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93464
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68506
¤(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90228
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.726308
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.244026
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.829089
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44317
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49853
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40457
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62723
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34716
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14013
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57187
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.722846
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.240124
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.824656
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49556
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30549
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35573
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07767
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2572
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02325
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78323
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64956
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25927
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.718703
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.235452
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.819347
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49009
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16863
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2158
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92169
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82788
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71257
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44158
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58804
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62607
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22312
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94309
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.71388
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.230012
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.8133
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4836
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25454
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07868
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76903
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5393
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41433
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35486
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52522
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03167
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59274
ƒ(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19037
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.708382
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.223812
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.80675
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47609
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23903
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94434
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61961
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37222
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27309
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3161
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46308
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58599
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00104
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95721
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19309
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90001
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.702208
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.216852
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.799313
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46757
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22125
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03309
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47339
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23144
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23398
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27718
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4017
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51621
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69711
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86516
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07779
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00861
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.75748
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.695365
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.20914
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.790997
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45803
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20262
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01158
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33022
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20259
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19112
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23812
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34095
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44732
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61282
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77499
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96535
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19683
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61765
ò(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.68786
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.200679
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.781808
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4475
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18314
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98909
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81533
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17321
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14814
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19811
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28096
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37926
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52375
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68668
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85578
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07444
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48145
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.679693
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.191477
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.771749
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43598
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16283
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96566
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77447
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14329
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10507
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1487
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22164
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31199
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43643
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59512
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74902
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95519
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34881
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.670874
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.181535
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.760833
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42347
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1417
(344.42, 7.91, 311.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94128
