¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ğ(426.36, 9.95, 362.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72062
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616486
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06428
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55797
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08179
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66085
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35949
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19712
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26697
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82675
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50899
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561021
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78337
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022696
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281036
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559496
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847764
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145259
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470865
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830185
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220842
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619956
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06808
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56218
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08905
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67067
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36468
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21223
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29375
ˆ(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85072
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33275
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562267
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784722
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024156
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282612
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560176
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851497
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149276
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472234
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828471
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221352
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624007
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07255
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56708
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09715
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68213
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37069
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21911
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32143
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89071
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56371
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786236
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025819
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284403
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561103
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855572
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153686
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477033
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828826
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219952
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628648
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07764
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57271
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1061
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69453
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37759
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22696
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34971
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93087
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565289
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787925
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027648
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286375
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562277
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857897
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158483
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482223
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834526
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219198
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633883
‚(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08338
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57904
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11594
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70782
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38527
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23581
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36796
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97124
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567045
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789835
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029682
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288577
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56372
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859462
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163697
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487879
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840675
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225923
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63969
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08976
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58608
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12657
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72206
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39823
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2456
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38702
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0118
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56895
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791903
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031932
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29099
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565422
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861319
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169247
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493925
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847239
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233118
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649245
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0968
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59387
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13809
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73721
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41525
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25636
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40676
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04892
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571043
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794147
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03434
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293606
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567355
ƒ(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8634
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175259
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500395
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854325
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240867
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659963
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10729
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60235
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15051
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75329
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43323
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26814
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42729
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06981
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569435
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796588
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036931
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29623
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569577
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86581
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181602
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507311
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861834
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249078
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671353
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11976
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61397
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16377
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7703
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45232
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28386
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44857
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09061
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567537
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799201
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03975
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298498
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572033
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868488
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188375
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514666
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869835
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257793
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683222
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13293
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62846
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17724
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78823
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47243
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3079
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47061
ÿ(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11133
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565647
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801975
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042769
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301011
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574762
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871421
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19393
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522425
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878285
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267056
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693381
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14677
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64374
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19422
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80712
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4936
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33274
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49358
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13197
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563881
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804938
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045962
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303761
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577724
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87463
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197451
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530623
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887207
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276803
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704099
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1613
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65978
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21199
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82692
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51587
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3584
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91575
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02887
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562179
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808064
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049331
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306746
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580964
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878119
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201227
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539235
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896603
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287071
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715363
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17653
ğ(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67658
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07906
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42183
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95934
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70987
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69398
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05567
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.40919
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183203
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415011
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706702
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.984462
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.278043
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.596807
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.906297
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.243753
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.596897
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.941384
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.317093
(426.49, 9.95, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.706293
