¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ñ(371.17, 7.26, 351.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862506
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563386
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832204
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125463
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44651
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799478
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082193
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341761
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62027
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91983
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242849
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592045
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09027
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91476
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.76546
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.74009
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.7434
(370.66, 7.24, 351.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.85842
(370.66, 7.24, 351.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.94569
®(370.66, 7.24, 351.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 14.13799
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.87031
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 16.04032
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317604
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565027
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833997
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127392
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44865
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801826
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065068
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323459
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60066
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898776
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220138
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653769
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18331
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91204
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.64162
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.61653
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.63099
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.74617
(370.66, 7.24, 351.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.94884
(370.66, 7.24, 351.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 14.09153
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.7414
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.91959
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31875
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566667
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835789
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129365
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450844
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804206
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048647
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305874
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581841
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878555
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267533
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725384
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27853
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91494
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.52258
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.49776
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.5227
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.63556
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.88144
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.55789
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.61742
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.80321
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316166
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568368
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.694351
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.62605
é(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.560456
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.497415
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.654479
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.922686
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.218877
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.547594
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.914427
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.326318
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.792
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.322637
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.932696
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.641294
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.4184
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.52904
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.79018
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.43424
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.49821
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.69105
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.25211
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.396497
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.551952
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.719758
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.901402
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.098621
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.313454
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.548318
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.806091
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.090226
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.404917
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.755288
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.147684
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.590047
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.092462
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.667912
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.51122
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.42645
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.70196
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.3155
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.38362
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.58299
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.061337
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.191891
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.331989
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.482679
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.645169
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.820856
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.011373
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.218624
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.444867
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.692775
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.965551
ë(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.26707
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.627572
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.123513
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.701306
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.382879
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.198775
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 10.19282
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.6167
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.20151
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.2735
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.47891
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.991397
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.005616
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.132447
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.268432
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.414561
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.571971
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.741983
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.926124
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.126184
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.384398
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.703782
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.064703
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.475733
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.947981
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.496099
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.13983
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.906407
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.834502
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.53431
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.09213
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.16773
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.3787
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.146097
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.975802
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.957025
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.073903
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.205953
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.347722
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.542089
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.764377
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.010571
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.284681
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.591669
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.937755
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.330822
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.781034
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.301715
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.910677
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.725066
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 10.15277
ä(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.45472
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.98721
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.06618
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.28227
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.226463
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.502844
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.96191
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.944052
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.098142
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.276373
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.471725
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.686737
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.924476
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.188691
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.483994
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.816141
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.192401
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.62209
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.117351
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.954778
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.123536
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.05288
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.37784
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.88663
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.96871
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.18951
(370.66, 7.24, 351.32) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.8964
(370.66, 7.24, 351.32) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.88179
(370.66, 7.24, 351.32) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.87203
(370.66, 7.24, 351.32) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.86713
(370.66, 7.24, 351.32) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.86708
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300584
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552645
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827103
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.949698
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.041297
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.214263
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.403595
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.61168
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.841395
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.096242
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.380516
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.699555
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.06007
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.541336
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.309359
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.283554
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.86876
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.96807
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.3036
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.79025
è(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.87524
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.10033
(370.66, 7.24, 351.32) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.66278
(370.66, 7.24, 351.32) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.64832
(370.66, 7.24, 351.32) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.63868
(370.66, 7.24, 351.32) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.63385
(370.66, 7.24, 351.32) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.63382
(370.66, 7.24, 351.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297973
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.538655
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.779668
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.956131
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.986089
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.154018
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.337605
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.539093
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.761187
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.007158
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.281013
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.587712
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.099074
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.760692
(370.66, 7.24, 351.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.584977
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.69951
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.78877
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.88648
(370.66, 7.24, 351.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.23194
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.69796
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.78563
(370.66, 7.24, 351.32) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.01463
(370.66, 7.24, 351.32) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.43821
(370.66, 7.24, 351.32) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.4239
(370.66, 7.24, 351.32) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.41438
(370.66, 7.24, 351.32) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.40961
