¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‹(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99352
(384.72, 7.16, 356.44) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 14.94073
(384.72, 7.16, 356.44) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.09247
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82154
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049575
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297481
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567908
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.189518
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.548994
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.947937
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.393126
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.897782
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.471018
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12833
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90048
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80295
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6918
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98927
(384.72, 7.16, 356.44) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.82533
(384.72, 7.16, 356.44) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.73906
(384.72, 7.16, 356.44) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.7186
(384.72, 7.16, 356.44) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.83009
(384.72, 7.16, 356.44) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.11571
Õ(384.72, 7.16, 356.44) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.68572
(384.72, 7.16, 356.44) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.87815
(384.72, 7.16, 356.44) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.91505
(384.72, 7.16, 356.44) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.85776
(384.72, 7.16, 356.44) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.60785
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.808801
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035751
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282431
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551466
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845967
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169655
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.527011
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.923485
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.365769
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.867156
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.43622
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08945
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85554
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75015
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6232
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90692
(384.72, 7.16, 356.44) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.88447
(384.72, 7.16, 356.44) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.78314
(384.72, 7.16, 356.44) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.76261
(384.72, 7.16, 356.44) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.86325
(384.72, 7.16, 356.44) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.12101
(384.72, 7.16, 356.44) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 17.3866
(384.72, 7.16, 356.44) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 17.21775
(384.72, 7.16, 356.44) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 17.2059
(384.72, 7.16, 356.44) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 17.31482
(384.72, 7.16, 356.44) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 17.74178
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.79614
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.022016
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26748
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535134
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.828059
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149936
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.505196
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.899225
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338635
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.836774
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.401716
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05093
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81096
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69754
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55538
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82557
(384.72, 7.16, 356.44) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.94731
(384.72, 7.16, 356.44) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.83038
(384.72, 7.16, 356.44) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.80979
(384.72, 7.16, 356.44) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.8993
Í(384.72, 7.16, 356.44) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.12873
(384.72, 7.16, 356.44) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 18.24951
(384.72, 7.16, 356.44) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 18.38319
(384.72, 7.16, 356.44) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 18.35624
(384.72, 7.16, 356.44) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 18.44464
(384.72, 7.16, 356.44) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 18.85351
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.783559
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008368
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25263
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518917
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.810279
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130363
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.483549
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.87516
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.31173
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.806637
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.367504
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01281
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76676
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6453
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63728
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74531
(384.72, 7.16, 356.44) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.01393
(384.72, 7.16, 356.44) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.88082
(384.72, 7.16, 356.44) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.86017
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.58473
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.70992
(384.72, 7.16, 356.44) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 18.60937
(384.72, 7.16, 356.44) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 18.36534
(384.72, 7.16, 356.44) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 18.33068
(384.72, 7.16, 356.44) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 18.4111
(384.72, 7.16, 356.44) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 18.79259
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.77106
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994812
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23788
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.502814
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792631
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.110939
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.462072
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851293
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.285057
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.776751
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.333594
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.975007
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72294
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59355
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57526
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66607
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16752
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.77956
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.63432
Ç(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.61263
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.72716
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 17.10055
(384.72, 7.16, 356.44) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 18.35121
(384.72, 7.16, 356.44) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 18.30875
(384.72, 7.16, 356.44) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 18.38123
(384.72, 7.16, 356.44) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 18.7357
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.758644
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.981349
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223235
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.486826
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.775115
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091666
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44077
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.827626
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.258614
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.747113
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.299984
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.937503
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6795
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54219
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51398
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58784
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07233
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.82513
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.66561
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.64388
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.74754
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 17.09176
(384.72, 7.16, 356.44) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 23.2989
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.746311
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967979
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208695
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.470959
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757731
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.072545
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.419641
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80416
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.232408
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.717733
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.266677
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.90031
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63645
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49079
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45345
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59505
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9785
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.87455
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.70028
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.6785
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.77109
»(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 17.08584
(384.72, 7.16, 356.44) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 22.61634
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734067
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.954707
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194263
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.455213
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740487
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.053579
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.398689
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.780899
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.206438
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.688611
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.233677
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.863435
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59378
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43999
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39367
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52369
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88605
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.92787
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.73837
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.71654
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.79783
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 17.08276
(384.72, 7.16, 356.44) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 21.97908
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.721909
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941532
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179941
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439588
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723379
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034772
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377918
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.757845
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.18071
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.659747
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.200985
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.826874
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55151
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38979
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33464
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45329
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79491
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.98515
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.7799
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.75802
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.82778
(384.72, 7.16, 356.44) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 17.08254
(384.72, 7.16, 356.44) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 21.37988
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.709841
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928456
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165729
œ(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424089
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706412
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.016123
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.357328
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.735
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.155222
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.631145
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.169196
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.790633
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50962
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34018
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27635
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38383
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71411
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44214
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6155
(384.72, 7.16, 356.44) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 20.15991
(384.72, 7.16, 356.44) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 19.92908
(384.72, 7.16, 356.44) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 20.07721
(384.72, 7.16, 356.44) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 20.81552
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.697865
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915483
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.15163
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408716
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689589
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.997636
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.336923
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712365
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.129976
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.602807
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.137743
(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.754716
