¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.92125
(336.09, 7.39, 349.60) (338.78, 1.45, 327.16) (0.81, 2.16, 0.81) Human 5.938253
(336.09, 7.39, 349.60) (338.78, 1.45, 327.16) (0.81, 2.16, 0.81) Human 5.930473
(336.09, 7.39, 349.60) (338.78, 1.45, 327.16) (0.81, 2.16, 0.81) Human 5.923895
(336.09, 7.39, 349.60) (338.78, 1.45, 327.16) (0.81, 2.16, 0.81) Human 5.929319
(336.09, 7.39, 349.60) (338.78, 1.45, 327.16) (0.81, 2.16, 0.81) Human 5.969537
(336.09, 7.39, 349.60) (338.78, 1.45, 327.16) (0.81, 2.16, 0.81) Human 6.101231
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.47252
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.37593
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.32557
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.3946
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.46776
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.54514
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974942
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.296844
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651456
(336.09, 7.39, 349.60) (338.78, 1.45, 327.16) (0.81, 2.16, 0.81) Human 6.368456
(336.09, 7.39, 349.60) (338.78, 1.45, 327.16) (0.81, 2.16, 0.81) Human 6.351447
(336.09, 7.39, 349.60) (338.78, 1.45, 327.16) (0.81, 2.16, 0.81) Human 6.342191
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.525743
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1556
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56236
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39126
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39902
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41092
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51814
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80599
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44321
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.85915
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.72677
å(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.83134
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5501
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.46913
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.3653
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.26616
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.17162
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.08155
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.1143
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.18527
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.26038
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.976297
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.298333
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.653016
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.044438
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.483595
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.973719
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.528019
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15741
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56989
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39995
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39051
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40101
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53034
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86249
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42122
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.93442
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.77178
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.04887
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70498
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.37328
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.26677
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.16502
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.06789
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.97529
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.8871
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.84583
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.91726
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.01961
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.977476
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.299629
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.653905
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.04605
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.485396
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.974805
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.529943
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15916
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88212
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40825
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38181
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39096
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54235
í(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91976
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.47649
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.99751
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.81711
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.02169
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.28606
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.17682
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.07236
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.97259
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.88256
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.8015
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.78329
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.78578
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.86028
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.94915
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978476
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.30073
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.654593
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.047414
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.48692
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.976192
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.531511
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16049
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88366
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41618
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37293
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38066
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55414
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94397
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.53431
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.06145
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.88333
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.04262
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.08384
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.00822
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.91541
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.82701
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.81314
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.80528
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.8045
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.80849
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.87646
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.96132
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979298
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301635
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.655079
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.048532
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.488169
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.977264
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.532726
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16142
ê(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88473
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68937
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36395
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37023
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54371
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88282
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.5688
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.12857
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.9819
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.06712
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.96654
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.88102
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.8605
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.8435
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.8346
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.83034
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.82956
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.83473
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.89617
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.98121
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979944
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302345
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.655361
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.049399
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.489138
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.97802
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.533582
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16194
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88445
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68679
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35481
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35963
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53124
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71553
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.56682
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.19671
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.06228
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.09522
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.92814
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.90285
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.88219
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.87095
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.8632
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.85895
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.85817
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.86453
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.91944
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.00469
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980412
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302859
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.655439
æ(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.050019
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.489831
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.978461
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.534083
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16205
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88287
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68377
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58388
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34886
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51861
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.52478
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.56437
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.26577
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.32948
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.12696
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.96032
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.93498
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.9144
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.90315
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.8954
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.89114
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.89037
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.89793
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.94629
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.03179
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.9807
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.303085
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.655314
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.050388
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.489408
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.978587
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.534228
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16175
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87989
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68032
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57774
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33793
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50578
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2796
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.56111
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.35058
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.35913
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.16236
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.99613
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.97073
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.95023
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.93896
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.93121
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.92695
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.92733
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.93496
Í(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.97674
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.06253
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980809
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302788
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.655396
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.050512
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.488669
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.9784
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.53333
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16104
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87654
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67649
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57124
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57395
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49274
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98243
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54407
(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.37647
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.39321
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.20146
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.03561
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 18.01015
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.98971
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.97843
(336.09, 7.39, 349.60) (334.13, 1.86, 313.82) (8.29, 3.11, 3.21) Truck 17.97067
