¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ê(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484544
¶(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600738
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740179
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917616
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15135
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399517
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658198
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910261
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17786
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46242
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93081
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377846
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566564
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773608
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036657
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190744
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331873
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480157
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580767
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683363
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790316
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901825
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018172
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13958
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266378
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391981
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522884
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659632
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8026
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976918
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215369
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468766
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722879
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980227
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25354
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49914
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370429
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558651
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759728
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01186
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170071
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310308
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423721
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52042
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621146
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726151
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835618
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949802
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068947
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193342
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319304
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44774
µ(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581958
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722206
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868864
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039714
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283213
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54209
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.791776
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05469
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25817
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363286
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551075
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75161
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987398
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150318
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27587
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367057
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46201
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560974
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664088
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771583
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883718
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000743
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12285
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249156
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37529
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507011
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644682
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788601
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939197
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106291
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355137
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612078
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865187
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13405
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356476
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543808
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743869
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963246
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131368
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222551
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312197
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405531
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50277
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604116
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709738
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819898
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934832
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05477
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179996
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305367
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434783
µ(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569981
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711297
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859123
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013807
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176882
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43137
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684476
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.943359
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349938
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536832
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736434
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950013
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086294
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170974
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25914
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350944
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446544
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546159
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649992
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758296
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87123
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989052
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112085
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237947
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365088
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497929
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63677
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781951
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933861
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092928
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259617
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511948
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76152
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343703
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530199
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729328
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941847
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042056
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121119
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207829
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298111
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39218
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49017
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592288
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698716
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809768
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92561
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046563
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172853
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297921
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428503
´(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564985
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70764
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856883
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013132
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17683
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348415
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588034
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337749
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523869
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722584
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902307
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017433
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081203
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158235
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2471
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33964
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436072
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53654
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641266
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750479
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864389
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98332
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107485
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233192
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361613
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49577
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636063
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782754
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936305
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09714
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265688
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442495
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332075
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517837
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716141
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863844
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994011
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057237
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123053
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197764
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288882
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383802
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482689
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585759
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693224
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805317
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922312
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044468
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170769
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297123
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429154
¸(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567118
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711402
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862379
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020472
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186151
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40439
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326699
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512119
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691738
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82647
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968161
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034472
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099754
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167665
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239859
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333309
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430696
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532179
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637967
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748328
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863457
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983651
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109201
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235055
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36495
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500721
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642694
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791216
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946729
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109621
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408081
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321639
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506717
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656982
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790167
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930139
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012914
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07768
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145092
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215193
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288109
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380512
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480472
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584686
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693363
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806715
(382.98, 14.38, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925042
