¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ø(399.71, 14.11, 244.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01984
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867846
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51411
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25329
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99438
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69762
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82826
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24172
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31153
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.93684
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.92089
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.9075
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.92213
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.56971
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.545669
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.749793
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.971429
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212655
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472848
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757163
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.069045
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916278
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325686
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781549
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29215
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851898
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49596
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23243
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99124
›(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74153
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88311
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42246
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32357
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.94275
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.9268
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.9134
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.92717
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.56023
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.542736
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.746624
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.969183
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209021
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.468887
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752829
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.064282
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909669
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318357
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773366
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282955
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836266
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47814
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21199
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98905
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78604
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93971
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40185
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33779
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.95121
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.93524
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.92183
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.9346
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.55154
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.53988
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.743539
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96701
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.20549
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.465036
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748617
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059654
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.402245
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311221
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76538
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273981
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82201
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46066
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19196
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9878
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83112
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05693
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38202
Ÿ(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35415
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38939
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38229
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.13157
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.12052
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.88449
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.537102
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741239
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.963942
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202062
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461301
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744527
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.055164
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.397334
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304228
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75758
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265247
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809278
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4435
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17229
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98745
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87678
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04104
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35717
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3727
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.27907
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.26023
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.27577
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.26138
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.89897
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.52836
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.534401
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739373
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.960881
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.198738
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457677
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740563
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051142
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.392574
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297409
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749989
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256254
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796906
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42673
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15301
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98801
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91725
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02542
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32735
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.1871
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.16822
¥(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.15681
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.03648
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.02551
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.9162
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.14418
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.531778
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.737575
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.957915
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195517
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454165
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.736721
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046972
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387965
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.765226
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742571
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245554
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784867
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41023
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13411
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96865
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89629
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00573
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.22187
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.189
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.16821
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.16035
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.05523
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.04424
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.9362
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.96321
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.98737
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.529786
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735846
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955046
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.192398
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.450768
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.733005
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.042933
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383508
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.760286
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735353
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235133
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773138
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39413
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11563
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94725
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87592
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.27686
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.2339
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.1977
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.17593
£(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.16908
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.07659
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.06558
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.95898
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.98605
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.98246
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.93086
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.528251
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733731
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952271
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189386
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.447484
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72956
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.03903
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.379204
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.755515
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728352
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225018
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761788
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37836
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09753
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92628
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85618
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.29988
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.25667
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.22007
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.19694
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.19119
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.10059
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.08955
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.98456
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.0081
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.17612
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.95456
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.52678
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731257
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949594
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.186478
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444314
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.726382
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035267
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.375053
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.750913
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.167684
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215174
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750789
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3629
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07979
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90579
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83707
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94985
œ(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.29088
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.25754
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.23498
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.22806
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.12723
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.11617
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.01298
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.7492
(399.90, 14.12, 244.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.98088
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525372
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728874
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947013
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183673
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441258
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723325
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031641
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.371055
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.746481
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.161903
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205686
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740079
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34778
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06252
(399.90, 14.12, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88578
