¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦(366.10, 9.89, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.350547
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.775881
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.983644
›(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44448
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.700836
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.977091
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.292974
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.648268
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.03721
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.464717
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.936712
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4604
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06755
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6979
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96409
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76501
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67445
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71588
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91988
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27194
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80613
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24372
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74083
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556255
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749132
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.955098
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.175473
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.411763
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.66569
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.947861
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.271933
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.62531
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.012062
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.437052
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.909997
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45826
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05563
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66152
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9207
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.716
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61868
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65183
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84911
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24762
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52216
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28318
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76263
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531621
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722899
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.927111
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.145553
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.379707
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.632203
¤(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.928948
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.251371
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.602879
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.987498
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.422462
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.914849
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46368
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02397
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62622
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87862
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66848
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56465
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59115
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78851
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18888
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24866
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07544
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.78774
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507462
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.69718
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.899678
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116234
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.348305
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.615149
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.91047
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.23129
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.580976
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.982688
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.427269
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.920185
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45529
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99327
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59201
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83784
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62249
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51233
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54077
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73005
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12022
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15516
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71095
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81629
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483772
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671968
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.872796
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.087513
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.327042
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.598492
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.892428
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.216877
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.584061
¢(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.987432
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.43251
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.926004
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42844
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96352
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55886
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79835
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57796
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46972
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49224
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67371
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0541
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1372
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36155
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55958
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460554
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.647263
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846458
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.061664
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311981
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.582231
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.885201
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.221143
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.588734
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.992572
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.438189
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.921421
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40244
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93471
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52677
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7601
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54054
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42899
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44547
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6195
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9905
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12223
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17485
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24117
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62102
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437798
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623055
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82066
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.048014
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.297284
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.580925
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.88941
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.225737
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.593766
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.998106
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.444304
£(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.898583
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37727
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90684
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49572
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15105
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50606
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38981
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4005
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5674
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92936
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11022
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22912
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87571
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08758
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415502
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.599344
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804095
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.038488
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.300854
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.585073
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.893921
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.230659
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.599155
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.004036
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.443737
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.876492
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35293
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87988
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45804
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10729
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47292
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35213
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35729
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51732
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87068
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15056
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33248
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5253
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76069
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.404916
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.578087
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799111
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.042266
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.304938
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.589499
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.898733
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.235909
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.604907
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.010362
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.42427
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.855142
 (366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32941
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85385
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38258
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06468
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44108
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31595
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31581
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46928
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81441
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24599
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44016
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55863
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4666
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429525
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576887
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.802835
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.04628
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309276
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.594201
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.903847
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.241488
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.61102
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.013977
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.405474
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.834529
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3067
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7943
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31459
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02321
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41057
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28126
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27605
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42329
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7605
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27664
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55224
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67833
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18377
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467813
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580555
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806776
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050529
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.313868
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.599179
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.909258
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.247396
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.61749
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.997369
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.387341
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.814649
(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26685
›(366.18, 9.74, 329.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72926
