¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„ (401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524087
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.63567
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.484935
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.683376
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.901625
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.134609
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386851
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662078
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964358
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295673
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.661654
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.064773
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.515914
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.022383
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.575153
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84284
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61651
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51958
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55787
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76704
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17192
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76458
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.59903
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.86848
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.85626
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.94849
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.71398
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.70993
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.70854
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.70984
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.483843
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.682407
‡(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.901099
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133412
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385548
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.660655
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962853
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294017
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.65982
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.062005
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.512818
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.018897
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.567645
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83597
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6036
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50452
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53241
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73682
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14961
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73339
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.92991
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.59775
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.9044
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.89358
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.79172
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.78763
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.78623
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.78751
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.482839
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.681999
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.900542
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.132329
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38437
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659368
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.961499
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292526
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658169
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059445
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.509955
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.013547
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.56051
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82952
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59117
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49007
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51443
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70747
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12431
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70335
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.75547
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.2389
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95972
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.65566
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.87308
õ(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.86894
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.86751
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.86878
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.481924
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.681668
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.899651
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.131362
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383317
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658414
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960295
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.291198
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656703
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.057098
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.50733
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.007546
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.553744
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17272
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57917
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47614
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49764
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6791
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08121
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.17755
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73534
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95362
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98289
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.96503
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.95813
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.95395
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.9525
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.95376
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.481096
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.681415
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.898864
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.13051
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382389
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657595
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959241
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.290037
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.655277
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.054962
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.50494
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.00188
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.547353
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16577
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56767
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46278
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48166
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65162
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03848
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64681
ò(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65792
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89654
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00989
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.05395
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.04699
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.04277
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.04128
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.04254
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.480356
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.681237
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.898184
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129772
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381586
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.656907
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.95834
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289043
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.652923
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.053037
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.502789
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.996543
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.541337
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15918
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86373
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44995
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46652
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62504
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99703
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62031
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58279
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84296
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04071
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.13976
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.13549
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.13398
(401.76, 14.15, 245.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.13522
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.479704
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.681139
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.89761
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12915
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380908
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.656351
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.957586
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.288215
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.650781
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.051322
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.500872
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.991537
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.535689
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15301
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85666
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43766
ı(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45215
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59939
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95687
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59327
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50993
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89207
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07543
(401.76, 14.15, 245.94) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.67773
(401.76, 14.15, 245.94) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.31842
(401.76, 14.15, 245.94) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.14354
(401.76, 14.15, 245.94) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.05107
(401.76, 14.15, 245.94) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.13915
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.479181
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.681117
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897142
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128643
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380354
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655927
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.956985
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.287552
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.648852
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.049818
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.49919
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.986857
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.530415
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14726
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85007
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66276
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43857
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56873
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91799
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53587
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43932
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94621
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11558
(401.76, 14.15, 245.94) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.53315
(401.76, 14.15, 245.94) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.34809
(401.76, 14.15, 245.94) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.18169
(401.76, 14.15, 245.94) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.13219
(401.76, 14.15, 245.94) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.2905
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.479233
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.681172
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.89678
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128249
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379927
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655635
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.956533
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.287055
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.647135
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.048528
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.497747
‰(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.982511
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.525512
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14194
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84397
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65568
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42582
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54195
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88036
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48027
(401.76, 14.15, 245.94) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.7405
(401.76, 14.15, 245.94) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.72239
(401.76, 14.15, 245.94) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 17.03022
(401.76, 14.15, 245.94) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.61906
(401.76, 14.15, 245.94) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.32061
(401.76, 14.15, 245.94) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.22301
(401.76, 14.15, 245.94) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.28097
(401.76, 14.15, 245.94) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.01716
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.479357
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.681304
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.896525
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.127972
(401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379656
