¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ª(389.79, 13.48, 253.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687455
(389.79, 13.48, 253.64) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.879603
(389.79, 13.48, 253.64) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 8.318812
(389.79, 13.48, 253.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734985
(389.79, 13.48, 253.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173004
(389.79, 13.48, 253.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670513
(389.79, 13.48, 253.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22964
• (389.79, 13.48, 253.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85961
(389.79, 13.48, 253.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5747
(389.79, 13.48, 253.64) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.47614
(389.79, 13.48, 253.64) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.46293
(389.79, 13.48, 253.64) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.45198
(389.79, 13.48, 253.64) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.44328
(389.79, 13.48, 253.64) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.43683
(389.79, 13.48, 253.64) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.43261
(389.79, 13.48, 253.64) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.43062
(389.79, 13.48, 253.64) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.43085
(389.79, 13.48, 253.64) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.43332
(389.79, 13.48, 253.64) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.43802
(389.79, 13.48, 253.64) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.44495
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.244878
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.216221
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.203661
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.195698
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.200853
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.20665
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.213096
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.220197
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.227961
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.236394
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.245506
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.255306
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.265804
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.27701
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.288938
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.341599
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.428766
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.521308
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.619709
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.724514
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.95433
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.90552
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.86138
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.82184
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.78687
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.75644
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.205025
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.191814
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.184622
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.189091
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.194196
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.199942
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.206334
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.213381
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.221087
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.229462
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.238513
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.24825
› (389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.258684
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.269824
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.326477
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.412317
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.503404
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.60021
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.703259
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.18151
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.174835
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.178629
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.183053
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.188113
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.193812
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.200156
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.207153
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.214808
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.22313
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.232126
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.241806
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.252181
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.312294
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.396879
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.486595
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.581896
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.683292
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.166312
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.169442
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.173198
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.177582
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.1826
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.188257
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.194558
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.201509
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.209117
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.217391
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.226337
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.235966
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.298985
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.382387
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.470808
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.56469
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.664527
(389.33, 13.54, 254.21) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 19.177
(389.33, 13.54, 254.21) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 19.16121
(389.33, 13.54, 254.21) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 19.14918
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.161505
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.164602
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.168324
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.172672
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.177654
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.183273
 (389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.189534
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.196444
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.204011
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.212241
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.221143
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.286492
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.368774
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.455973
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.548515
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.64688
(389.33, 13.54, 254.21) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 19.09765
(389.33, 13.54, 254.21) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 19.07813
(389.33, 13.54, 254.21) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 19.06236
(389.33, 13.54, 254.21) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 19.05033
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.157244
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.160311
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.164001
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.168319
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.173268
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.178853
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.18508
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.191954
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.199484
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.207676
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.274758
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.355981
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.442024
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.5333
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.630278
(389.33, 13.54, 254.21) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 19.02666
(389.33, 13.54, 254.21) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 19.00342
(389.33, 13.54, 254.21) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 18.98393
(389.33, 13.54, 254.21) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 18.96818
(389.33, 13.54, 254.21) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 18.95614
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.153523
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.156565
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.160228
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.164519
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.169439
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.174995
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.181191
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.188035
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.195532
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.263729
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.343949
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.428898
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.518979
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.614645
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.84226
(389.33, 13.54, 254.21) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 18.93695
(389.33, 13.54, 254.21) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 18.91376
 (389.33, 13.54, 254.21) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 18.89431
(389.33, 13.54, 254.21) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 18.87857
(389.33, 13.54, 254.21) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 19.05367
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.150341
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.15336
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.157002
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.161268
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.166164
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.171695
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.177866
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.184683
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.253349
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.33262
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.416534
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.505483
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.599909
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.05035
(389.33, 13.54, 254.21) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 18.67428
(389.33, 13.54, 254.21) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 18.64769
(389.33, 13.54, 254.21) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 18.6248
(389.33, 13.54, 254.21) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 18.60559
(389.33, 13.54, 254.21) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 18.59004
(389.33, 13.54, 254.21) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 19.29862
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.147694
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.150696
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.154318
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.158565
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.163441
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.168951
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.1751
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.243565
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.321937
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.40487
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.492748
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.586
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37625
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.54568
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.51925
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.49612
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.47626
(389.33, 13.54, 254.21) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 18.5257
(389.33, 13.54, 254.21) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 18.51016
(389.33, 13.54, 254.21) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 19.73877
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.145581
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.148567
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.152175
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.156407
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.161267
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.16676
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.234329
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.311847
ô(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.39385
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.480713
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.572853
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99947
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46004
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.4698
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.44344
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.42037
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.40055
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.38397
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.37062
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.36047
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.35352
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.34976
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.34919
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.35181
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.35762
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.36663
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.37884
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.39426
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.144
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.146975
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.150571
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.154791
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.159639
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.225589
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.302296
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.383417
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.469316
(389.33, 13.54, 254.21) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 3.560403
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63739
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06879
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.4121
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.44134
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.37361
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.34846
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.32868
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.31213
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.29879
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.28864
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.28167
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.27789
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.27727
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.27983
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.28557
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.29449
(389.33, 13.54, 254.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.3066
