¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ç(368.78, 7.30, 351.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623753
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.36133
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.36166
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.36401
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204464
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448884
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714728
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004815
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3226
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672176
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058413
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48737
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966411
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477426
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815806
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18133
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57732
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00755
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70278
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90558
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.72255
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.74814
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.927
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.53997
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.52796
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.51802
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.41389
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.38606
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.38233
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.38064
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.38096
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.38332
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204449
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448855
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71468
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004774
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322565
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672097
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058388
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487324
¸(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966341
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481708
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820425
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18635
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58271
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01658
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.76183
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.73009
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.70449
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.68657
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.67684
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.56172
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.54967
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.53971
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.43744
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.40375
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.40204
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.40237
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.40473
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204465
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448851
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714651
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00475
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322552
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672076
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058348
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487288
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966315
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486781
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825908
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19225
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58909
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02778
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.77487
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.74147
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.71317
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.69554
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.6887
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.58562
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.57355
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.56356
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.46332
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.42728
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.42558
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.4259
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.42826
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20443
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44884
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714669
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00474
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322559
´(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672114
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05835
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487288
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966304
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492651
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832227
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19905
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59643
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.83686
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.79626
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.75837
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.73043
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.71341
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.70594
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.61171
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.5996
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.58959
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.53755
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.45126
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.45158
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.45395
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204451
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448879
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714665
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004772
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322546
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672113
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058398
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48733
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96636
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499291
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839352
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20675
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60565
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.8656
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.82425
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.78621
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.75624
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.73961
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.65424
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.64
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.62786
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.61782
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.69578
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.47911
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.47944
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.4818
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204506
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448905
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71474
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004816
´(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322611
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672172
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058419
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487373
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966427
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504738
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847325
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21539
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61885
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06764
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.86036
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.82448
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.79548
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.77765
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.68482
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.67053
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.65836
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.64829
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.85824
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.50917
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.50949
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.51187
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204554
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448948
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714762
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004893
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32266
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672246
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058514
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487478
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96653
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504842
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856211
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22493
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63296
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08303
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.90498
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.87132
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.84396
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.82453
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.71767
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.70333
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.69112
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.68102
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.02507
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.54179
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.54416
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2046
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449035
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714856
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004955
©(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322771
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672338
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058637
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487586
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966633
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504988
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865891
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23538
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64808
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0995
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76604
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.0328
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.89648
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.87695
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.75282
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.73844
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.72618
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.71604
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.82912
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.57635
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.57873
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204671
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449112
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714949
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005073
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322861
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672451
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058766
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487741
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966824
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505176
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876411
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24871
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66421
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11705
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77479
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.07128
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.04991
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.03078
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.79032
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.77588
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.76358
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.7534
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.87036
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.6156
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807918
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449218
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715047
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005196
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323018
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672629
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058918
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487921
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967014
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505404
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887794
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26446
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68132
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13567
(368.82, 7.23, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77706
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.1122
(368.82, 7.23, 351.05) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.09076
