¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
µ(436.58, 14.33, 305.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383551
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54826
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06077
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68709
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40047
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800946
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077224
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382371
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717343
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088572
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499069
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955278
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494678
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98855
­(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44455
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94644
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55107
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24704
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792481
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071183
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375787
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709371
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077027
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486239
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941022
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480334
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896262
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34336
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.835
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41861
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09784
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786469
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065109
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369174
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702099
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068183
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473414
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926709
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405364
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806101
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24459
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72633
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28956
(436.68, 14.33, 305.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01445
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233494
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592299
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990198
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433819
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012754
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623602
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15435
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84168
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61992
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40901
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31586
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06229
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87397
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63764
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.18848
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22959
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587973
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985375
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428439
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02675
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638554
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17107
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8906
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66951
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46576
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38144
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18794
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98344
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76281
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.39389
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22539
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583326
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980194
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43227
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039879
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653441
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20474
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93934
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71931
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52277
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44734
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34101
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09369
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88863
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.63423
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220947
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578394
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974704
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442868
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052148
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668219
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2468
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98783
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76928
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58003
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52416
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50028
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2047
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.12828
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.86964
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.03143
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216192
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573123
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968894
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452763
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063554
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682883
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2886
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0361
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81941
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63753
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60462
‡(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66602
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34908
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.24353
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.01237
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.21591
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211186
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567579
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962682
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461844
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074038
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697471
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33015
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08409
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86861
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68795
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67589
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83854
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45101
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.35885
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.27546
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.398
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205888
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561751
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956188
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47019
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083677
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71199
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37145
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12336
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91165
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7373
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74723
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01133
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55318
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.47419
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.47437
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.59061
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200299
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555565
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949358
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477715
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092387
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745828
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40241
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14771
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9547
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78669
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81858
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09668
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65555
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.67393
“(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.55974
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.78085
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194516
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549114
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948224
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484458
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100159
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770375
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42307
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17151
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9978
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8378
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88992
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18213
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75807
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.81024
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.64402
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.93694
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188415
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542389
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953437
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490412
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107044
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788008
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44323
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2098
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0409
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89723
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96124
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26763
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85878
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.94636
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.85276
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182036
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53536
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957928
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495567
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113007
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805242
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46292
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24832
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08405
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95664
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03251
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35316
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13894
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.0822
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.01599
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175434
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528045
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961755
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499908
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11803
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821985
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48205
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28606
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12717
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01608
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10367
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43861
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.43891
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.2386
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.15202
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168577
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523619
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964815
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503457
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122135
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838288
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50068
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32299
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17028
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07556
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17476
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44074
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.81459
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.34255
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.28571
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16417
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529048
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967244
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506181
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125294
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854091
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51878
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35905
(436.74, 14.34, 306.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21337
