¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.23101
¸(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60894
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92354
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2581
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61456
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91212
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263863
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509284
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776035
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06701
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385638
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735929
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122751
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569787
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074749
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55815
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728381
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825234
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925949
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03072
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13978
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25321
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3713
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50507
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64833
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79769
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95346
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11598
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50644
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81319
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13919
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48617
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78733
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99654
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261585
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506757
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773309
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064044
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382387
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732334
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118792
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568251
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072971
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582954
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709742
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80617
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906416
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01759
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14007
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26762
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40047
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53887
´(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68308
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83348
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99036
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40976
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70911
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02704
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36516
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66993
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8727
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08472
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259301
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50429
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770596
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061092
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379156
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728794
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116755
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566626
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071139
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602943
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708045
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81743
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931251
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04974
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17307
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30151
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4353
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5747
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87147
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19318
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61091
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92125
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25107
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55944
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75622
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96182
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17681
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257028
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501828
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767959
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058209
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375964
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725295
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11526
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564977
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069295
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627313
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739492
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849688
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964339
¹(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08368
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20794
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33736
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47215
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61261
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75902
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95517
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51828
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82143
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14339
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45565
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64671
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84624
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0548
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27284
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254819
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499406
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765321
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055318
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372808
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721799
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113793
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563294
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067414
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618896
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77267
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883716
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99926
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11954
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24477
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37519
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51107
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65264
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80018
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30207
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72723
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04183
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35821
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54384
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73764
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94011
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15172
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37301
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252611
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497014
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762701
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052474
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36968
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718342
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112233
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561568
ä(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065465
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61063
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807578
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919527
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03603
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15729
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28355
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41507
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55202
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69479
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06332
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63831
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94598
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26678
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44728
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63566
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83237
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03791
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25273
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47745
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2504
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494668
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760153
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 6.043178
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.993989
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.971994
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.951586
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.932482
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.914683
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.898142
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.882862
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.868846
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.856037
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.844431
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.834046
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.824845
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.816838
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.810002
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.804331
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.799821
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.796497
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.800275
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.840869
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73127
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93104
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13975
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35799
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58625
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248269
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492301
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 6.007979
– (436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.938209
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.905682
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.88344
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.862519
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.842876
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.824511
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.807404
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.791512
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.776843
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.763385
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.75111
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.740011
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.730073
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.721304
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.713665
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.707173
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.701805
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.697561
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.699302
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.723293
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.778983
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.926318
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24707
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47148
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74582
(436.59, 13.85, 292.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246152
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 6.049668
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.939027
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.884292
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.855947
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.833503
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.812362
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.792511
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.773907
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.756563
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.740427
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.725505
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.71178
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.699223
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.687841
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.677603
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.668512
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.660567
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.653738
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.648039
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.643438
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.644579
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.664187
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.707156
(436.59, 13.85, 292.29) (445.76, 8.16, 273.81) (0.81, 2.16, 0.81) Human 5.789123
