¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ì(401.80, 6.95, 362.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.13314
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.068048
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.462043
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.976386
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448282
±(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.943813
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49637
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11622
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81635
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42055
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92313
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70965
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64448
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79874
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15058
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56082
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42881
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69632
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.13496
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.390612
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.669854
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.976035
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.313175
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.686131
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.96047
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.071659
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023642
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472776
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971048
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52682
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15048
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90681
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46738
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97393
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76419
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70908
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87406
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08363
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6764
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5677
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86642
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.153359
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.410678
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.691822
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.00018
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.33983
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.29868
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.663384
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.068122
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.519713
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505362
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05961
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67312
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36868
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00984
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51592
±(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02661
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82038
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77544
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95148
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17702
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7955
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71103
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04217
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.171824
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.430823
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.411131
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.687182
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.989476
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.321878
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.689092
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.097319
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.553666
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591982
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24116
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87833
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53236
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08325
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56619
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0812
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87824
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84356
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84356
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27312
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91827
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85891
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21272
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.940428
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.174389
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.428844
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.706508
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.010998
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.346546
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.717408
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.129375
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.589571
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.204337
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42961
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09182
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59234
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14055
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61824
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13772
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9378
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66653
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93811
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37203
´(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04383
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99143
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36348
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.95549
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.190801
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.447442
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.72765
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.034756
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.372744
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.746437
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.161709
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.628872
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.264001
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56637
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18023
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65393
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19027
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67208
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19622
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64671
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75041
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02445
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47374
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14907
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11829
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54291
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.971749
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.209077
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.467363
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.749441
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.058688
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.399145
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.775701
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.194321
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.680816
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.324096
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64876
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23825
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71716
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24166
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72775
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75478
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72093
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86102
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11315
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5784
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25766
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24931
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73073
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.988674
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.227468
Ï(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.487414
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.771382
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.082794
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.425743
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.805198
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.22721
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.733074
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.384611
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21592
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29778
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78206
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29474
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23514
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83649
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05126
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53628
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20427
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68598
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36959
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38451
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.005699
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.245972
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.507592
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.79347
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.107069
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.452541
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.834926
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.260368
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.785638
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.44554
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33464
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35884
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84866
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79258
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36012
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3201
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96644
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73768
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36471
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7878
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48496
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53694
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.022821
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.264585
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.527896
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.815701
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.131507
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.479531
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.864878
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.293793
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.838493
¸(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.506865
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45449
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42146
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39213
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93287
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52575
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14436
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35148
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94637
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58978
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8876
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96552
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71362
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.040036
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.283306
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.548324
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.838075
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.156113
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.506714
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.895058
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.327483
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.891638
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.568581
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57545
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02821
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5349
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08886
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0215
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98709
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55243
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16272
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82336
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66092
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30098
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89579
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.057343
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.302132
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.568872
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.860585
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.180877
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.53408
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.925454
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.361434
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.945048
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.630668
(401.29, 6.95, 362.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69745
