¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‹(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08913
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309679
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451535
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600018
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755559
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918599
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089598
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288195
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498302
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94607
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.892658
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000564
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113669
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232388
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357037
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488103
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62597
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771219
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924327
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085941
¯(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256738
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400753
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501964
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607479
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717519
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832367
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95223
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077425
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208258
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345057
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48817
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637984
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794921
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959484
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132101
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313362
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561544
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13182
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949888
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060191
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175904
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297338
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424971
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559146
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700411
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849216
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006223
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17203
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331545
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429464
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531555
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864873
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985803
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112121
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244129
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382198
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52663
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677854
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8363
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002415
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176723
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382998
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72732
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30718
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008792
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12162
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240005
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364342
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494986
¸(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632466
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777216
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929842
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090896
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26106
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360781
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459597
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562579
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669966
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782016
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898908
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020955
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148486
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281738
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421106
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566959
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71969
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880575
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087329
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305756
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566439
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890921
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49099
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069418
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184859
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30604
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433347
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567214
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708115
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856538
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013105
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178395
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29564
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391347
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491052
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595009
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703434
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816526
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934556
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057756
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186525
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32114
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461886
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626145
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817742
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019818
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233229
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487583
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764886
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06226
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68389
»(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131838
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250009
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374117
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504551
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641759
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786201
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938487
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099171
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233873
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326634
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423264
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52396
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628922
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738397
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852604
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971796
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096296
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226368
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393185
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571235
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758787
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956525
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165188
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413489
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684559
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973714
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28278
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88644
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196074
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317131
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444286
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577944
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718639
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866823
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023111
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175403
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265332
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358978
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456575
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558268
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664312
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774883
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890272
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021409
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179369
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345331
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519858
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703568
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897152
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10138
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343908
·(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609149
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891847
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19374
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51675
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09932
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20264
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386243
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516593
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653658
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797979
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950099
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11055
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207225
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29811
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392715
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491314
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594066
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701224
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834871
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982629
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137707
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300537
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471694
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651842
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841517
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041522
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278605
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538316
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814948
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11013
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42572
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76383
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19075
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203544
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422307
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591116
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731768
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879892
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03606
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152223
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24038
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332201
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427838
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53057
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662813
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801338
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946508
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098812
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258709
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426698
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603395
¸(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78943
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985475
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217266
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471752
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742718
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03163
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34027
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67065
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02506
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77682
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204554
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423412
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659626
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812335
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964418
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100145
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185738
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274887
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379468
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503784
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633881
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770099
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912866
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06256
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219647
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384665
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558118
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740679
(429.32, 10.59, 357.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932949
