¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ó(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614052
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21214
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22409
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.55282
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.20828
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221838
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576566
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970411
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427382
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949158
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541802
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22066
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02211
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98461
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13413
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53066
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22471
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22336
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.94335
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.11265
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223366
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578244
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975371
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430245
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952419
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545534
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22496
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02217
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9847
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1342
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5308
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23547
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22065
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.27211
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.01941
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224652
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579666
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979957
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432629
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955143
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548632
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22851
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02821
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98475
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13296
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52923
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24447
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13075
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.37139
Ğ(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.92854
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225642
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580777
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984165
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434596
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957301
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551099
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23138
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03773
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99606
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13944
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00786
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08377
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03342
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.38087
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.22834
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226356
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584222
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988005
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438881
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958918
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552967
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23348
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04636
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00631
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38969
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48635
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08395
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0361
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.38791
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05127
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226817
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587291
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991439
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442759
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95997
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554157
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23697
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6465
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14837
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20569
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48473
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08216
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03688
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.3925
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44491
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226986
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590106
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994512
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446234
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960529
€(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.498388
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.680837
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26096
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14865
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20476
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48159
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0784
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03575
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.39462
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46336
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228131
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592509
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997224
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449248
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.579363
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.914742
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.523096
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26033
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1479
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20245
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47695
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07267
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03272
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.3943
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48035
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230003
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594602
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.791
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.98247
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.3542
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.893101
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.52238
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25883
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14603
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19885
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47081
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.06499
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0278
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.39153
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49578
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.166613
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233651
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465342
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.87845
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.353056
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.891796
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.520988
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25647
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14311
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19416
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46317
õ(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05536
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02099
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.3863
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50968
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.812662
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.081377
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.45738
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.877173
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.351451
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.889969
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.518922
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25323
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13927
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18838
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45409
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04378
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.01229
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.37861
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.49961
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.745899
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080041
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.455892
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.875507
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.349388
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.887624
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.516188
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24914
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13451
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18151
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44405
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03029
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0017
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.3685
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.34192
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744656
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078394
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454058
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873449
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.34687
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.884757
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.512785
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24448
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12878
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17338
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43258
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01487
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.98925
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.35595
(371.51, 9.70, 318.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.18525
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084578
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328371
…(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59722
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891359
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214427
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570806
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975426
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451468
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99528
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62722
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20549
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76924
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40129
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083459
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325061
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590944
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88451
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206853
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56243
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968249
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443416
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992905
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624511
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18795
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74965
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37931
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082392
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323867
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586677
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877612
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199258
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554044
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960985
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438351
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990307
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621477
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17086
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73062
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37714
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081293
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322707
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585411
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872261
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191693
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545675
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953576
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435887
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987478
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618266
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15425
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71204
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62965
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080226
ù(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321516
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584092
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870847
(371.24, 9.70, 318.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18518
