¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
˜(420.44, 8.52, 364.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778872
(420.59, 8.53, 364.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4339
(420.59, 8.53, 364.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68856
(420.59, 8.53, 364.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20519
(420.59, 8.53, 364.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07498
(420.59, 8.53, 364.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43703
(420.59, 8.53, 364.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22281
(420.59, 8.53, 364.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.899135
(420.59, 8.53, 364.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.429945
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 3.067468
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 3.040972
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 3.018388
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 3.002302
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.986965
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.973358
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.961097
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.950931
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.945122
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.939907
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.938423
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.94071
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.943576
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.947022
(420.59, 8.53, 364.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43799
(420.59, 8.53, 364.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33039
(420.59, 8.53, 364.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37668
(420.59, 8.53, 364.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62008
(420.59, 8.53, 364.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12178
(420.59, 8.53, 364.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97116
(420.59, 8.53, 364.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30435
(420.59, 8.53, 364.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10347
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 3.079506
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 3.01855
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.995369
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.977958
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.961323
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.945443
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.9303
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.916747
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.90483
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.893571
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.885634
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.878922
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.872801
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.867264
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.862304
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.857918
é(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.854101
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.850849
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.84816
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.846029
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.844456
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.843439
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.843446
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.845007
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.850123
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.85869
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.867868
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.877669
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 3.023328
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.980741
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.957209
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.940268
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.924171
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.908814
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.894179
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.880249
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.867008
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.854456
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.84766
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.841449
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.835818
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.830759
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.826267
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.82234
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.818973
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.816161
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.813904
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.812197
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.81146
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.81138
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.811849
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.812866
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.814433
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.816551
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.819223
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.82245
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.996042
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.965856
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.939208
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.917331
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.900135
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.883698
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.868003
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.853032
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.839401
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.827715
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.820965
ê(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.814886
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.809825
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.805329
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.801392
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.79801
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.795182
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.792903
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.791171
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.789985
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.789344
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.789247
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.789693
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.790684
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.79222
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.794303
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.796934
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.800117
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.979279
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.951748
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.925285
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.899853
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.879457
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.863404
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.849363
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.836009
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.823327
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.812021
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.803948
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.796465
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.789565
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.784095
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.78017
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.776797
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.773971
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.771692
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.769955
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.76876
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.768107
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.767992
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.768417
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.769382
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.770889
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.772938
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.775531
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.778672
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.965746
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.938397
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.91211
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.886847
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.86625
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.851579
ë(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.837608
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.824321
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.811703
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.800605
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.792562
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.785107
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.778232
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.77193
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.766195
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.761021
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.756401
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.752334
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.749589
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.748386
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.74772
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.747589
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.747994
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.748935
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.750413
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.75243
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.754987
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.758087
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.952965
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.925788
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.899666
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.874563
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.855016
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.840414
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.826509
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.813285
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.800727
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.78982
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.781807
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.774379
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.767529
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.761249
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.755533
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.750376
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.745773
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.741719
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.73821
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.735243
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.732814
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.730921
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.729563
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.729315
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.730767
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.732753
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.735276
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.738337
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.940921
ê(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.913905
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.887939
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.862984
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.844433
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.829896
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.816052
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.802887
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.790387
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.779657
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.771671
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.764267
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.75744
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.751181
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.745485
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.740345
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.735757
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.731716
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.728218
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.725259
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.722837
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.72095
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.719594
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.71877
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.718476
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.718713
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.719479
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.720917
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.9296
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.902736
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.876915
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.852101
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.834491
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.820014
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.806229
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.793119
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.780672
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.770104
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.762143
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.754764
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.747958
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.741719
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.736041
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.730916
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.726342
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.722313
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.718955
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.716554
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.714686
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.71335
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.712543
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.712266
ë(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.712518
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.713298
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.714608
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.71645
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.923059
(420.59, 8.53, 364.75) (398.56, 1.99, 363.25) (8.29, 2.80, 6.19) Truck 2.895109
