¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(410.89, 14.09, 246.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89036
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96123
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64163
ó(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.82993
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.79992
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.77236
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.74721
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.72444
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.70404
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.68599
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.67026
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.65685
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.64573
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.6369
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.63035
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.62608
(410.25, 14.05, 246.35) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 15.39221
(410.25, 14.05, 246.35) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 15.39276
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978313
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274454
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598371
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954099
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332163
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74964
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212966
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720661
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30462
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96683
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6881
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.8338
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.80379
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.77621
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.75105
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.72828
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.70788
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.68982
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.67409
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.66067
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.64955
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.64072
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.63416
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.62989
(410.25, 14.05, 246.35) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 15.40795
(410.25, 14.05, 246.35) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 15.40851
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975072
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270885
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594468
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946984
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324183
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74075
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203087
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719114
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29851
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9537
í(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67005
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37781
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.80995
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.78236
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.75719
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.73441
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.71399
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.69592
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.68019
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.66676
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.65564
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.6468
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.64025
(410.25, 14.05, 246.35) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.63597
(410.25, 14.05, 246.35) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 15.42673
(410.25, 14.05, 246.35) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 15.42729
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971723
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267263
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590488
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939703
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316148
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731858
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193203
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708033
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28603
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93954
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6523
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35784
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19296
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15066
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.1929
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.16561
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.14117
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.11956
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.10076
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.08476
(410.25, 14.05, 246.35) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 15.47647
(410.25, 14.05, 246.35) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 15.46496
(410.25, 14.05, 246.35) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 15.45648
(410.25, 14.05, 246.35) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 15.45102
(410.25, 14.05, 246.35) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 15.44857
(410.25, 14.05, 246.35) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 15.44914
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968349
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263559
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58643
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932402
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308108
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722921
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183279
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696945
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27356
ß(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92534
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63493
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33821
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20097
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16236
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.21577
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.18843
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.16396
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.14232
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.1235
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.10747
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 15.27849
(410.25, 14.05, 246.35) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 15.4899
(410.25, 14.05, 246.35) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 15.48141
(410.25, 14.05, 246.35) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 15.47595
(410.25, 14.05, 246.35) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 15.4735
(410.25, 14.05, 246.35) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 15.47407
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96489
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259796
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582285
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925054
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300003
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714023
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173329
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685783
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26101
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91109
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61788
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.319
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20883
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17459
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.24149
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.21411
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.18959
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.16792
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.14906
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.13301
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 15.20901
(410.25, 14.05, 246.35) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 21.37901
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961371
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255939
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577206
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917709
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291911
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705043
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163383
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674633
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24843
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89687
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59818
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30017
Ø(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21654
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18731
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.27008
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.24265
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.21809
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.19637
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.17749
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.16141
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 15.13985
(410.25, 14.05, 246.35) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 21.31996
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536222
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252048
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570469
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910328
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283771
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696056
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153369
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663447
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23583
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87849
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57675
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28174
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22411
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20838
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.30158
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.27409
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.24948
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.22773
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.2088
(410.25, 14.05, 246.35) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.19269
(410.25, 14.05, 246.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.71587
(410.25, 14.05, 246.35) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 21.26536
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5322
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808515
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563751
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902938
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275655
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687057
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143369
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65225
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22323
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85973
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55545
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26368
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23154
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25157
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50696
(410.25, 14.05, 246.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.85895
(410.25, 14.05, 246.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.83162
(410.25, 14.05, 246.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.80745
(410.25, 14.05, 246.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.78643
¼(410.25, 14.05, 246.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.76853
(410.25, 14.05, 246.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.75374
(410.25, 14.05, 246.35) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 21.25839
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.52812
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803111
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557009
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895528
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267502
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678012
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133314
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641033
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2106
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84109
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5343
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24915
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2388
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29513
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53978
(410.25, 14.05, 246.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.90034
(410.25, 14.05, 246.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.87294
(410.25, 14.05, 246.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.84871
(410.25, 14.05, 246.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.82764
(410.25, 14.05, 246.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.8097
(410.25, 14.05, 246.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.79488
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523982
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797665
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094502
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888093
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259336
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668964
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123281
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629783
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19795
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82256
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51328
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25523
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24593
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33018
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51277
(410.25, 14.05, 246.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.94506
(410.25, 14.05, 246.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.91758
(410.25, 14.05, 246.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.89329
(410.25, 14.05, 246.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.87217
(410.25, 14.05, 246.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.85419
(410.25, 14.05, 246.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.83933
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519789
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792182
(410.25, 14.05, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0885
