¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
”(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.718712
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44301
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871075
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27212
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646236
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.755322
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.546939
³(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.420367
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.403296
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.387929
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.410326
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.522253
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.638909
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.668269
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.658796
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.740102
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.364655
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.173295
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.343774
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.527009
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.724401
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937605
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168517
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419498
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693084
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992466
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321376
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684314
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049168
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435671
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86298
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206008
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574596
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.966167
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.748092
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.575008
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.557506
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.541737
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.543915
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.598616
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.585936
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.574961
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.565683
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.866181
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.538011
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.172078
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.34248
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.525598
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722885
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.935965
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16678
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417565
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690976
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990149
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318856
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681525
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043094
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428935
®(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807018
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141859
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505054
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978185
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57809
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.575507
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.556152
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.538547
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.522672
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.508512
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.496288
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.575086
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.657063
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.997821
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.437067
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.171031
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.341359
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.524381
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.72157
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934539
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165248
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415916
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689186
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988158
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316635
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67908
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037537
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422813
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74931
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07955
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437592
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890509
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47947
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.678032
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.660059
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.643843
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.629366
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.616613
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.649207
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.730927
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.815939
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.347741
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.341572
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.170109
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.340373
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.523318
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.720432
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.933329
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163919
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414443
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687611
ª(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986449
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314754
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676996
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032484
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391781
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693308
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019079
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372159
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805328
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38368
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.471382
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.588564
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.571061
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.80214
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.788993
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.809442
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.894281
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.530466
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.523705
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.4147
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.169342
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.33955
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.52246
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7195
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932309
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162801
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413285
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686294
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985021
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313196
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675272
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028008
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341227
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638903
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960446
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308664
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722472
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29068
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.389778
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.505911
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.488655
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.78913
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.774779
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.014141
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.062263
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.052809
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.719415
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.714252
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.168775
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.338907
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.521762
¦(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.71874
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931514
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161946
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412323
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685254
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983874
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311922
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673903
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019094
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292109
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586079
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903512
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247128
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64198
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20038
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.311345
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.42647
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.40945
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.707198
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.693058
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.989083
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.978023
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.968736
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.325868
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.24056
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.168314
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.338424
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.521263
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.718194
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.93091
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161272
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411624
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684475
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983041
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310975
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671949
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974575
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244401
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534833
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848269
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187466
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56367
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11265
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.261872
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.243612
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.227032
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.212115
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.19885
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.18722
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.897055
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.887926
¬(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.319059
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.33175
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.16803
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.338131
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.520901
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.717823
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930496
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160862
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411121
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683951
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982465
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310372
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669322
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931383
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198098
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485126
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794718
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129607
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.165973
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.144718
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.125156
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.107265
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.154809
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.140091
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.127007
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.115545
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.461158
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.507968
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.500972
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.538384
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.16785
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.33797
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.52074
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.717658
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9303
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160637
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410937
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683706
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982202
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310062
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654175
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891249
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153164
