¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê(359.84, 7.14, 352.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.815
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.144402
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.13966
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.14485
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.170268
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.190478
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.183128
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.176618
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.170938
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.166086
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.162055
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.159497
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.158333
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.15798
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.158438
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.159707
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.161788
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.164684
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.168397
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.172931
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.17829
î(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.184479
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.191506
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.199376
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.462233
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.546369
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.178225
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.158219
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.144607
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.142859
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.141918
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.145479
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.236623
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.174958
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.167616
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.161108
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.15543
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.150576
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.14654
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.143398
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.142213
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.141837
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.142267
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.143506
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.145554
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.148412
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.152085
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.156576
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.161889
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.168027
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.175001
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.182815
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.216637
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.207564
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.163635
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.151172
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.151162
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.149723
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.177968
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.240459
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.305622
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.160344
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.153008
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.146505
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.140828
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.135972
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.131931
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.128703
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.127009
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.126609
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.127014
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.128224
í(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.130241
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.133065
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.136701
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.14115
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.146419
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.152512
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.159434
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.167193
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.204258
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.234534
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.156261
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.15822
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.159697
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.216814
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.291127
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.348929
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.15478
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.146622
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.139292
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.132793
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.127116
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.122259
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.118214
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.114979
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.112703
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.112282
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.112664
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.113847
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.115834
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.118626
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.122227
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.126638
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.131866
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.137914
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.144789
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.152499
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.303409
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.335843
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.145789
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.150022
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.203523
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.332172
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.411125
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.463774
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.141909
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.133767
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.126452
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.119956
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.114282
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.109422
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.105374
é(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.102133
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.099695
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.098841
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.0992
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.100359
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.102318
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.105081
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.108647
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.113024
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.118212
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.124219
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.131051
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.138713
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.400399
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.392209
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.135195
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.139297
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.161921
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.445144
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.536587
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.585546
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.129903
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.121768
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.114467
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.107985
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.10231
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.097451
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.093399
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.090151
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.087706
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.086271
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.08661
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.087746
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.089679
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.092413
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.09595
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.100292
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.105445
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.111414
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.118205
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.125823
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.392429
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.384229
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.126841
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.129339
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.16156
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.384952
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.635824
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.623633
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.11875
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.110622
ç(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.103325
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.096852
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.091192
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.086331
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.082275
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.079023
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.07657
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.074914
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.07488
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.075994
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.077905
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.080612
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.084121
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.088432
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.093552
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.099486
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.106237
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.113814
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.38528
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.37707
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.119269
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.12014
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.161124
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.44586
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.622433
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.610066
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.108438
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.100317
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.093027
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.086556
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.0809
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.076051
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.071994
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.068736
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.066277
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.064612
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.063999
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.065094
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.066982
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.069665
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.073147
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.077431
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.08252
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.088419
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.095136
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.102843
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.379488
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.370728
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.112472
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.111689
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.160614
è(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.446003
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.610377
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.597456
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.098958
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.090845
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.083558
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.07709
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.071435
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.066588
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.062542
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.059281
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.056815
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.055142
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.05426
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.055032
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.0569
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.059562
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.063019
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.067277
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.072338
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.078207
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.084891
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.092958
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.37454
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.365196
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.106444
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.103981
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.160033
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.445799
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.599266
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.585789
(358.82, 7.06, 353.30) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.090302
