¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849036
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599527
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869625
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161257
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958221
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769932
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07569
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4196
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94953
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16457
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09739
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11386
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6436
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00004
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.241438
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.400494
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.581227
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832765
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.126305
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476141
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869725
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115542
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348982
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599764
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869855
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180058
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860771
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76818
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07378
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54892
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01016
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26455
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12608
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09724
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62198
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97081
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.234443
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.393056
›(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.563942
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.813796
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108735
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456419
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847471
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116299
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349774
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600642
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870813
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208128
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76451
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767563
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07314
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68169
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.90656
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.88104
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.85794
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.83723
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.81889
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.80291
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.78926
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.77794
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.76894
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.76224
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.75784
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.75573
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.227668
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.385794
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.554942
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.794925
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091118
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436636
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825119
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117573
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351168
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602113
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872399
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23674
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782566
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768135
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07373
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81809
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.95576
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.9328
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.91225
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.89409
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.87829
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.86484
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.85374
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.84496
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.8385
ˆ(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.83435
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.83251
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.83298
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.22112
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.378843
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.547479
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.776139
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073393
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416763
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802725
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119406
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353117
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604212
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874646
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265922
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814562
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673484
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0756
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95823
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15288
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51624
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09105
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05308
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56459
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89324
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.2161
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.372123
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.540322
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757471
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055604
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396853
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780251
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121771
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355685
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60693
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877618
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295715
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846935
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555584
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15773
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10216
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15096
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50797
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08088
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04025
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54793
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87075
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.215372
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.366007
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.533376
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738922
†(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037766
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376869
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757713
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124722
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358782
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610321
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894954
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326033
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879741
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543391
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28112
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2501
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14939
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50031
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07146
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02839
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53253
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84993
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.214891
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.365457
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.526715
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.720495
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019872
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356841
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735111
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128182
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36249
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61428
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922683
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356945
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912933
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581841
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40769
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0808
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14825
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49326
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06278
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01746
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51835
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83077
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.214645
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.365197
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.525809
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.702157
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001938
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336731
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712512
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132192
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366795
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618903
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950896
‡(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388428
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946529
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620725
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53746
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08467
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14744
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48682
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05486
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00749
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50539
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81329
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.214635
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.365218
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.525826
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.698609
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98394
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316622
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689838
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111398
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371701
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624113
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979605
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42054
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980482
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660105
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67058
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08898
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14703
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48099
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04769
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99845
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49366
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79745
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.214897
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.365464
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.526079
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.700337
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967001
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296473
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667156
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085635
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377149
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629992
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008841
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453154
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01485
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699988
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73698
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09375
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14699
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47577
—(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04126
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99036
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48316
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78329
(380.75, 7.44, 347.08) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.80055
(380.75, 7.44, 347.08) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.8774
(380.75, 7.44, 347.08) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.86752
(380.75, 7.44, 347.08) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.94059
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.215384
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.366004
(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.526643
