¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(441.31, 14.17, 272.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04414
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.961761
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.964257
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87485
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35578
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18107
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93135
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35588
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74323
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15658
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57613
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76387
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95952
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21054
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48036
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76308
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05948
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37531
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904463
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132266
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379644
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649161
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943897
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.002469
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.996868
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.992638
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.989776
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.988276
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.988139
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.989365
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.991955
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81242
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28756
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11577
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91213
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29797
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68182
Ú(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09137
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51404
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75106
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99889
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25823
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52982
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81435
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11526
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43353
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.900414
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127847
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374847
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643953
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938195
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.031132
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.025597
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.021438
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.018652
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.017236
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.017188
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.018508
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.021198
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75169
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22126
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05151
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8851
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24249
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62304
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07044
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55998
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79857
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04805
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30913
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58255
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8695
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17491
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49552
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896381
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123497
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370123
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638778
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932492
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.061329
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.055865
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.051784
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.049079
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.04775
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.047797
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.049217
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.052012
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69266
Ğ(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15682
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98829
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83496
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18948
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62119
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09535
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6067
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84907
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10033
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36329
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63867
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93044
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23817
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56135
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.892369
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119195
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365449
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633688
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926905
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.093095
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.087705
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.083705
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.081088
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.079853
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.079998
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.081524
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.084433
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63715
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0942
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92612
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79178
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20406
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64654
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12255
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63591
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90266
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1558
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42075
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69931
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99499
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30525
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63108
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888468
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11492
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360778
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628609
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921393
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.126459
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.12115
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.117235
(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.114711
¸(441.27, 14.25, 272.91) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.113575
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426552
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868485
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21641
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59192
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03333
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86497
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81582
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22973
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67399
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15197
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66757
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95938
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21448
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48154
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76497
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06316
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37612
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70481
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884557
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110699
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3562
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62359
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915908
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236647
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590174
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981633
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404845
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871876
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411222
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830709
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17583
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54818
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97429
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80484
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84177
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25738
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70359
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18374
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70171
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01923
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27646
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54741
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8343
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13512
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4509
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78261
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.880715
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106536
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3517
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618648
»(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910465
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230699
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583578
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974346
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394755
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858459
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396086
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794153
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13653
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50587
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91689
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75869
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85123
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28707
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73534
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21778
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73836
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08234
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34179
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61773
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90723
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21092
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53146
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88901
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.876922
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102412
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347186
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613786
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905132
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224827
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577096
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967118
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384843
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845189
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381108
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758827
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09862
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46506
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86125
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71525
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79927
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3188
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76928
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25422
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77754
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14872
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4128
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69163
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98524
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30015
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63103
Ú(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05537
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.873149
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098341
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342761
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608932
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89986
(441.27, 14.25, 272.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219028
(441.27, 14.25, 272.91) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.564895
(441.27, 14.25, 272.91) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.531007
(441.27, 14.25, 272.91) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.498879
(441.27, 14.25, 272.91) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.468473
(441.27, 14.25, 272.91) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.439757
