¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™(335.08, 7.48, 353.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24504
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.592107
…(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.666492
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744033
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839156
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015513
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204136
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517131
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080205
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751464
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.699893
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.7494
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.800886
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.844094
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.888121
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.933946
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.981618
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.031184
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.082761
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.136415
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.192271
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.250327
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.310782
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.373686
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.439188
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.507396
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.578413
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.652445
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.729551
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.809959
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970651
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156378
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484641
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041883
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705534
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.697662
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.747106
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.792798
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.834929
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.878736
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.924342
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.971798
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.021114
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.072455
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.125833
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.181397
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.23922
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.299406
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.361991
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.427202
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.49507
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.56575
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.639409
ƒ(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.716156
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796162
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927464
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110432
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453423
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005068
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661489
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.696018
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.744211
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.784521
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.826472
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.870094
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.915467
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.962707
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.011847
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.062953
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.116134
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.171438
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.229005
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.288916
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.35122
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.41613
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.483694
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.554099
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.627381
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.703803
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.78347
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.885843
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06616
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42346
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969774
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619241
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.694982
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.736802
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.776937
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.818678
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.862159
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.907384
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.954408
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.003347
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.054265
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.107227
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.162311
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.219635
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.279271
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.34137
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.406015
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.47329
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.543388
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.616409
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692503
„(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.771805
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854541
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023553
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394771
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935961
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90694
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.691654
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.730056
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.770019
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.811625
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.854939
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.899976
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.946863
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.995625
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.04635
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.099106
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.153988
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.211096
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.27057
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332413
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.396808
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.463843
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.533688
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606415
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.682243
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761255
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.843659
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.982559
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36723
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723751
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87074
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.685689
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.72395
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.763815
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.805294
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.848454
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.89337
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.940048
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.988653
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.039242
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.091794
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.146537
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.203468
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.262686
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.32435
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.388537
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.455363
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.524953
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.597453
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.672971
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.751708
ü(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.833837
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943133
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34088
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99404
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83781
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.680369
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.718529
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.758278
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.799661
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.842675
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.887445
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.934041
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.982455
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.032882
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.085308
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.139866
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.196611
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.255686
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.317178
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.381161
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.44777
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51717
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.589434
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.664741
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743255
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.82513
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91051
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733503
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98429
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80808
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.675715
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.713797
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.753424
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.794672
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.8376
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.88227
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.928708
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.977029
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.027297
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.0796
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.134014
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.190621
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.249567
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.310869
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.374663
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.441125
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51032
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.582416
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.65753
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7391
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.831829
‡(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031827
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76691
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01624
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78157
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.671711
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.709715
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.749259
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.790374
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.83324
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.877784
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.924125
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.972335
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.022521
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.074683
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.128992
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.185474
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.244265
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.305442
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.369102
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.435397
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.510931
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.593174
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.679055
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.768744
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911327
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748493
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80088
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05135
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75822
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.668353
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.706255
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.745731
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.786815
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.829529
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.874014
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.920312
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.968405
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.01849
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.070589
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.124777
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.181175
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.239823
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.309746
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.382991
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.459385
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.539083
(335.15, 7.49, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622233
