¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Â(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29063
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.301553
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.253969
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.208655
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.165563
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.124642
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.085849
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.446733
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.650057
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.870337
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.10973
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370774
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120726
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456572
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82729
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238445
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696999
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211535
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792795
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45452
¡(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21448
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90548
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59728
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.08866
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.07558
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.808326
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.577996
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.496845
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.423137
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.372511
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.324236
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.278254
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.234515
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.192971
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.153575
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.435122
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.637503
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.856722
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.094916
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797818
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101769
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43572
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804219
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212805
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668328
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179279
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756211
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41274
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16628
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88067
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55092
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.03247
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.01967
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.753976
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.629715
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.551632
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.497821
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.446444
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.397441
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.350758
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.306342
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.264144
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.224116
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.423624
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.625071
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843242
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080253
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780673
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083013
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415051
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781361
¢(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187449
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639996
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147393
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72013
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3715
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11881
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84085
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50588
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.978862
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.966281
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.770179
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.687401
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.630244
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.575615
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.523449
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.473683
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.426264
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.381137
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.338252
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.297561
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.412238
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.612763
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.829898
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48878
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763751
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064456
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39465
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758806
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162385
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611999
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115915
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684478
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33086
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05667
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77973
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46225
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.927763
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.915353
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.830834
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.770163
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.712117
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.65663
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.603635
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.553069
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.504877
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.459003
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.415396
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.374009
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400966
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.60058
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.816694
§(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473439
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746959
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046063
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374448
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736504
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137608
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58433
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084827
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649319
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29072
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96086
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68375
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41995
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.879121
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.866826
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.878506
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.856345
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.797367
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.740979
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.687114
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.635708
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.586704
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.540048
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.495684
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.453567
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.389807
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.588524
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.803628
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458258
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73039
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027952
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354472
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714444
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113122
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557021
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05415
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61464
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2389
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86724
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58011
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33687
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.832878
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.823237
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.884077
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.946695
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.886941
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.829808
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.775224
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.723128
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.67346
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.626165
Ÿ(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.58119
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.538483
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.378766
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.576595
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194585
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443192
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714008
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010002
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334785
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692696
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088968
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530039
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023874
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580379
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15781
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77568
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47599
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23303
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.01142
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.01009
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.08922
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.06725
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.00618
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.947764
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.891948
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.838661
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.787845
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.739437
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.715878
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.734655
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.367841
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.564795
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180908
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428352
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697803
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992267
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315266
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671146
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065071
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503413
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993994
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546607
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07843
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6862
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37434
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13173
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95473
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.46877
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.2581
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.19284
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.13037
œ(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.07061
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.06231
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.07448
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.08865
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.11599
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.14889
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.184
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.357034
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.553122
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167383
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41365
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681767
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974711
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296022
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649895
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041517
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477158
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964518
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513317
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04708
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59872
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27506
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03292
(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84193
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.97394
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.97602
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.49052
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.49909
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.50972
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.52242
(338.63, 7.51, 336.79) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.54634
