¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡ (412.67, 14.27, 249.68) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 15.65076
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.44767
Î(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.42439
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.4038
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.38588
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.37061
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.35798
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.34797
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.34057
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.33578
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.3336
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.33401
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528482
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804523
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106327
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437723
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803108
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207932
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658852
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164079
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73394
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32855
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76881
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25062
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77991
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44608
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.36821
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.40828
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.37978
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.354
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.33091
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.31048
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.29272
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.27757
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.28286
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.30255
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.3249
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.34993
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.37767
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.40815
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515108
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789921
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090358
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420128
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783687
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186344
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634731
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136975
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703238
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26784
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67263
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14534
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66427
Â(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23639
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.59364
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.59773
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.60001
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.60495
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.61254
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.6228
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.63574
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.65137
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.66969
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.69074
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501744
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775332
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074356
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402544
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764235
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164757
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610645
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109871
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6726
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21923
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60242
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04279
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5517
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11227
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.99672
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.62479
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.39296
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.65162
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.63702
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488379
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760729
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058396
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384968
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744802
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143201
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586575
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082838
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642013
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17185
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 10.17748
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96232
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44214
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99155
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02984
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.52496
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.2674
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.48897
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.41813
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474998
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74613
É(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042439
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367432
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725409
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1217
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562564
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055894
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611534
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12571
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 10.11369
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90839
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35045
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87416
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77433
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.89051
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.14348
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.3288
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.20317
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.875113
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.861455
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461651
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731583
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026442
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349861
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706079
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100185
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538563
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028963
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581111
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08077
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 10.05215
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 10.20018
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29352
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77024
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52494
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37329
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.02119
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.17107
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.945367
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.809689
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.796142
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.973543
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448287
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717012
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0105
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332349
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68672
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078735
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514642
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002117
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550746
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03702
Ü(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.992798
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 10.1389
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 10.28653
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 10.25802
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 10.23456
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 10.23484
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 10.23712
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.01576
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 10.16228
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 10.02674
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.985858
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 10.12029
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434955
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702457
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994583
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314844
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667428
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057323
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490778
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97533
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52053
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994375
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.984433
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 10.218
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1843
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82803
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04417
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00775
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.50265
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.86285
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 10.46552
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.28102
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 10.30231
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.05191
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.04214
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.03588
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.03315
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.03394
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421608
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687933
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978678
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29738
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64813
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035944
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466926
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948617
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490359
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952923
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 10.17772
(411.93, 14.22, 249.65) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 10.42112
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20716
È(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94451
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00654
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84364
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7998
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.71231
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.0612
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.03376
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.0099
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.9896
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.97286
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.95964
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.94994
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.94374
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.94105
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.94185
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408291
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673431
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962818
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279948
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6289
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014623
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443183
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921976
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460328
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912564
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27172
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66001
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27487
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06331
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14785
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68221
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61768
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.81745
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.97273
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.94544
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.92172
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.93848
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.974
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.01319
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.05607
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.10269
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.1531
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.20736
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394986
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658933
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946953
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262538
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609713
(411.93, 14.22, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993388
