¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(365.77, 9.55, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.356578
(365.72, 9.52, 332.06) (367.98, 1.38, 363.54) (0.81, 2.16, 0.81) Human 20.93365
(365.72, 9.52, 332.06) (367.98, 1.38, 363.54) (0.81, 2.16, 0.81) Human 20.91369
(365.72, 9.52, 332.06) (367.98, 1.38, 363.54) (0.81, 2.16, 0.81) Human 20.89946
(365.72, 9.52, 332.06) (367.98, 1.38, 363.54) (0.81, 2.16, 0.81) Human 20.89101
(365.72, 9.52, 332.06) (367.98, 1.38, 363.54) (0.81, 2.16, 0.81) Human 20.89061
(365.72, 9.52, 332.06) (367.98, 1.38, 363.54) (0.81, 2.16, 0.81) Human 21.1146
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052781
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.29094
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.547269
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.823859
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.123137
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.447932
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.801572
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.187982
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.611837
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07875
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59551
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17043
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40018
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16069
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02349
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01048
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1503
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42376
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08828
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13289
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30072
(365.72, 9.52, 332.06) (367.98, 1.38, 363.54) (0.81, 2.16, 0.81) Human 21.2215
(365.72, 9.52, 332.06) (367.98, 1.38, 363.54) (0.81, 2.16, 0.81) Human 21.20349
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033876
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270639
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.525414
Ÿ(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.800269
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.0976
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.420204
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.771358
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.154942
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.57556
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03874
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55117
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12101
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34203
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09507
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94882
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92478
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05096
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30976
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94116
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04053
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11693
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015258
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250649
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.5039
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.777051
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.072474
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.392926
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.74165
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.12246
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.539908
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.999434
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50762
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07251
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28497
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03068
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87567
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84088
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95379
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19858
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77989
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92003
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9379
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.996926
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230971
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482723
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.754205
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.047754
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.366099
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.712439
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.090536
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.504879
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.960832
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46487
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02491
Á(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22905
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9676
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80397
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75874
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85873
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09014
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60114
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78913
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7635
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978881
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211603
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461887
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.73173
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.023444
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.339724
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.683724
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.059166
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.470469
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.922926
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42291
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97822
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17416
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90577
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73379
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67838
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7658
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98444
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41247
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66241
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51369
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.01565
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.98448
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.95806
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.93636
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.96112
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.192545
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.441389
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.709624
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.999539
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.313792
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.655506
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.028345
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.436675
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.885708
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38173
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93242
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12039
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84519
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66502
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59971
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67491
»(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88135
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22866
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52859
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80887
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.14886
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.19337
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.943645
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.173796
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.421227
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.687887
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976038
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.288307
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.627778
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.998071
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.403491
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.849177
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34133
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88749
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06764
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78582
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59773
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52273
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58606
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67708
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07928
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36578
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20165
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909439
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.155359
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.401403
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.666519
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.95294
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.263267
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.600542
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.968342
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.370914
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.813329
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3017
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84344
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01595
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72771
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53182
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44746
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4992
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57707
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90751
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20789
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90614
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77944
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.873009
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116399
ª(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.379153
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.645516
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.930245
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.238666
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.573793
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.939153
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.338941
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.778155
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26282
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80025
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96534
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67075
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46733
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37379
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41432
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4915
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6526
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06636
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61744
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5645
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837092
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07771
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.337365
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618338
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.907951
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.21451
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.54753
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.910501
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.307566
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.743652
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2247
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75793
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9157
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61498
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40423
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30177
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3314
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40872
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40609
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96725
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32935
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35578
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.9697
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.94769
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801684
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039584
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.296204
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.573772
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874892
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.190787
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.52175
­(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.882386
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.276784
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.709816
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18734
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71645
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86712
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56038
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34246
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23135
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25031
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32862
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16775
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87145
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10819
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1531
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.863
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76678
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.002018
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255667
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.529905
(365.72, 9.52, 332.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.827272
